n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Flag
64,2025-03-19 22:41:48,37.615,0.3116798,-2.123,22.196,-1,-1,0.5701126649022292,-5.958930293878896,Before Launch
65,2025-03-19 22:41:48,38.523,0.42979004000000004,0.13,22.194,-1,-1,0.5446302386757589,-5.880207356958542,Before Launch
66,2025-03-19 22:41:49,39.027,1.99803156,3.112,22.191,-1,-1,0.5645268912726136,-5.901114331528788,Before Launch
67,2025-03-19 22:41:50,39.532,-0.8956693200000001,-5.73,22.191,-1,-1,0.5713343523728754,-5.885327764132948,Before Launch
68,2025-03-19 22:41:50,40.044,0.42979004000000004,2.589,22.194,-1,-1,0.5493515056639438,-6.018706736232399,Before Launch
69,2025-03-19 22:41:51,40.548,-0.77427824,-2.389,22.199,-1,-1,0.5572124065004188,-5.928931991312398,Before Launch
70,2025-03-19 22:41:51,41.453,-0.29199475999999996,0.533,22.194,-1,-1,0.54330022255509,-5.89414722794039,Before Launch
71,2025-03-19 22:41:52,41.957,-0.17388452,0.234,22.199,-1,-1,0.5575281793193968,-5.891797102331335,Before Launch
72,2025-03-19 22:41:52,42.462,0.19028872,0.721,22.191,-1,-1,0.5932382103547069,-5.934170099471805,Before Launch
73,2025-03-19 22:41:53,42.971,-1.72900268,-3.771,22.201,-1,-1,0.5349102966822079,-5.843674860170175,Before Launch
