n,Datetime (UTC),Timestamp (s),Altitude (m),Temperature (C),Longitude,Latitude,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Flag
53,2025-02-22 02:30:38,52.535,-2.231,22.177,-119.74995616666666,36.81429,0.0,0.0,0.0,Before Launch
54,2025-02-22 02:30:39,53.536,-21.584,22.73,-119.749957,36.81429116666666,0.0,0.0,0.0,Before Launch
55,2025-02-22 02:30:40,54.536,0.235,22.289,-1,-1,0.0,0.0,0.0,Before Launch
56,2025-02-22 02:30:41,55.535,0.679,22.022,-119.74995683333333,36.814300833333334,0.0,0.0,0.0,Before Launch
57,2025-02-22 02:30:42,56.534,0.544,21.837,-119.749954,36.814300833333334,0.0,0.0,0.0,Before Launch
58,2025-02-22 02:30:43,57.536,0.652,21.77,-119.74995266666667,36.81429983333334,0.0,0.0,0.0,Before Launch
59,2025-02-22 02:30:44,58.536,0.663,21.722,-119.74994766666667,36.814294833333335,0.0,0.0,0.0,Before Launch
60,2025-02-22 02:30:45,59.536,0.659,21.658,-1,-1,0.0,0.0,0.0,Before Launch
61,2025-02-22 02:30:46,60.535,0.601,21.653,-119.7499325,36.81429166666667,0.0,0.0,0.0,Before Launch
62,2025-02-22 02:30:47,61.536,0.748,21.618,-119.7499225,36.8142965,0.0,0.0,0.0,Before Launch
63,2025-02-22 02:30:48,62.622,0.89,21.595,-1,-1,0.0,0.0,0.0,Before Launch
64,2025-02-22 02:30:49,63.708,0.689,21.555,-1,-1,0.0,0.0,0.0,Before Launch
65,2025-02-22 02:30:50,65.194,0.694,21.528,-1,-1,0.0,0.0,0.0,Before Launch
66,2025-02-22 02:30:51,66.28,0.705,21.511,-1,-1,0.0,0.0,0.0,Before Launch
67,2025-02-22 02:30:52,67.201,0.877,21.493,-1,-1,0.0,0.0,0.0,Before Launch
68,2025-02-22 02:30:53,67.809,0.761,21.468,-1,-1,0.0,0.0,0.0,Before Launch
69,2025-02-22 02:30:54,68.65,0.761,21.473,0.0,0.0,0.0,0.0,0.0,Before Launch
70,2025-02-22 02:30:55,69.649,0.847,21.448,-1,-1,0.0,0.0,0.0,Before Launch
71,2025-02-22 02:30:56,70.515,0.827,21.448,0.0,0.0,0.0,0.0,0.0,Before Launch
72,2025-02-22 02:30:57,71.509,0.922,21.433,0.0,0.0,0.0,0.0,0.0,Before Launch
73,2025-02-22 02:30:58,72.525,0.756,21.393,0.0,0.0,0.0,0.0,0.0,Before Launch
74,2025-02-22 02:30:59,73.539,0.875,21.393,-119.74994666666667,36.8142315,0.0,0.0,0.0,Before Launch
75,2025-02-22 02:31:00,74.537,0.962,21.373,-1,-1,0.0,0.0,0.0,Before Launch
76,2025-02-22 02:31:01,75.534,0.759,21.373,-119.74995683333333,36.81424616666666,0.0,0.0,0.0,Before Launch
77,2025-02-22 02:31:02,76.536,0.518,21.358,-119.74994016666666,36.8142495,0.0,0.0,0.0,Before Launch
78,2025-02-22 02:31:03,77.542,0.822,21.341,-119.74992866666666,36.814256666666665,0.0,0.0,0.0,Before Launch
79,2025-02-22 02:31:04,78.536,0.635,21.331,-119.74992283333333,36.81426716666667,0.0,0.0,0.0,Before Launch
80,2025-02-22 02:31:05,79.536,0.899,21.323,-1,-1,0.0,0.0,0.0,Before Launch
81,2025-02-22 02:31:06,80.535,1.032,21.331,-119.74991983333334,36.814269833333334,0.0,0.0,0.0,Before Launch
82,2025-02-22 02:31:07,81.536,0.721,21.318,-119.74991083333333,36.8142685,0.0,0.0,0.0,Before Launch
83,2025-02-22 02:31:08,82.537,1.027,21.298,-119.74990516666666,36.81426916666667,0.0,0.0,0.0,Before Launch
84,2025-02-22 02:31:09,83.537,0.845,21.288,-119.749897,36.814268,0.0,0.0,0.0,Before Launch
85,2025-02-22 02:31:10,84.537,0.858,21.276,-1,-1,0.0,0.0,0.0,Before Launch
86,2025-02-22 02:31:11,85.536,0.95,21.276,-119.74990266666667,36.814273,0.0,0.0,0.0,Before Launch
87,2025-02-22 02:31:12,86.533,0.901,21.263,-119.74990633333333,36.81427683333333,0.0,0.0,0.0,Before Launch
88,2025-02-22 02:31:13,87.536,0.818,21.259,-119.74991216666666,36.814282666666664,0.0,0.0,0.0,Before Launch
89,2025-02-22 02:31:14,88.535,0.898,21.246,-119.74991666666666,36.814285,0.0,0.0,0.0,Before Launch
90,2025-02-22 02:31:15,89.535,1.014,21.239,-1,-1,0.0,0.0,0.0,Before Launch
91,2025-02-22 02:31:16,90.535,0.962,21.246,-119.74992266666666,36.81428316666667,0.0,0.0,0.0,Before Launch
92,2025-02-22 02:31:17,91.535,0.917,21.239,-119.749925,36.814282666666664,0.0,0.0,0.0,Before Launch
93,2025-02-22 02:31:18,92.534,0.923,21.234,-119.749927,36.81427933333333,0.0,0.0,0.0,Before Launch
94,2025-02-22 02:31:19,93.535,1.205,21.231,-119.74993066666667,36.81427716666666,0.0,0.0,0.0,Before Launch
95,2025-02-22 02:31:20,94.534,1.104,21.214,-1,-1,0.0,0.0,0.0,Before Launch
96,2025-02-22 02:31:21,95.534,0.613,21.211,-119.749936,36.814288,0.0,0.0,0.0,Before Launch
97,2025-02-22 02:31:22,96.535,0.995,21.209,-119.749936,36.814288,0.0,0.0,0.0,Before Launch
98,2025-02-22 02:31:23,97.532,1.059,21.211,-119.749936,36.814286833333334,0.0,0.0,0.0,Before Launch
99,2025-02-22 02:31:24,98.534,0.912,21.206,-119.74993733333334,36.814286833333334,0.0,0.0,0.0,Before Launch
100,2025-02-22 02:31:25,99.534,1.006,21.196,-1,-1,0.0,0.0,0.0,Before Launch
101,2025-02-22 02:31:26,100.534,0.669,21.209,-119.7499405,36.81428983333333,0.0,0.0,0.0,Before Launch
102,2025-02-22 02:31:27,101.535,0.805,21.191,-119.74994333333333,36.81429283333333,0.0,0.0,0.0,Before Launch
103,2025-02-22 02:31:28,102.535,0.773,21.181,-119.74994516666666,36.81429333333333,0.0,0.0,0.0,Before Launch
104,2025-02-22 02:31:29,103.534,0.832,21.181,-119.7499445,36.814292,0.0,0.0,0.0,Before Launch
105,2025-02-22 02:31:30,104.533,0.669,21.174,-1,-1,0.0,0.0,0.0,Before Launch
106,2025-02-22 02:31:31,105.534,1.09,21.181,-119.749939,36.81428916666667,0.0,0.0,0.0,Before Launch
107,2025-02-22 02:31:32,106.535,0.921,21.174,-119.74993733333334,36.81428716666667,0.0,0.0,0.0,Before Launch
108,2025-02-22 02:31:33,107.535,0.959,21.176,-119.74993816666667,36.814289333333335,0.0,0.0,0.0,Before Launch
109,2025-02-22 02:31:34,108.533,0.973,21.169,-119.74993916666666,36.81429116666666,0.0,0.0,0.0,Before Launch
110,2025-02-22 02:31:35,109.534,0.721,21.159,-1,-1,0.0,0.0,0.0,Before Launch
111,2025-02-22 02:31:36,110.536,0.976,21.171,-119.74994183333334,36.81429466666667,0.0,0.0,0.0,Before Launch
112,2025-02-22 02:31:37,111.535,0.961,21.156,-119.74994183333334,36.814294833333335,0.0,0.0,0.0,Before Launch
113,2025-02-22 02:31:38,112.536,0.938,21.159,-119.74994133333334,36.814294833333335,0.0,0.0,0.0,Before Launch
114,2025-02-22 02:31:39,113.536,1.071,21.151,-119.74994333333333,36.814296166666665,0.0,0.0,0.0,Before Launch
115,2025-02-22 02:31:40,114.534,1.04,21.144,-1,-1,0.0,0.0,0.0,Before Launch
116,2025-02-22 02:31:41,115.533,0.805,21.154,-119.7499505,36.81430133333333,0.0,0.0,0.0,Before Launch
117,2025-02-22 02:31:42,116.535,0.887,21.119,-119.74995016666666,36.81429933333333,0.0,0.0,0.0,Before Launch
118,2025-02-22 02:31:43,117.534,1.149,21.124,-119.749953,36.814301,0.0,0.0,0.0,Before Launch
119,2025-02-22 02:31:44,118.535,1.282,21.124,-119.7499485,36.81429633333333,0.0,0.0,0.0,Before Launch
120,2025-02-22 02:31:45,119.535,1.06,21.106,-1,-1,0.0,0.0,0.0,Before Launch
121,2025-02-22 02:31:46,120.535,1.175,21.101,-119.74995016666666,36.81429683333333,0.0,0.0,0.0,Before Launch
122,2025-02-22 02:31:47,121.534,0.956,21.096,-119.74994983333333,36.81429583333333,0.0,0.0,0.0,Before Launch
123,2025-02-22 02:31:48,122.533,1.016,21.089,-119.74995066666666,36.814295666666666,0.0,0.0,0.0,Before Launch
124,2025-02-22 02:31:49,123.535,0.882,21.096,-119.74995133333333,36.814296666666664,0.0,0.0,0.0,Before Launch
125,2025-02-22 02:31:50,124.534,0.892,21.096,-1,-1,0.0,0.0,0.0,Before Launch
126,2025-02-22 02:31:51,125.535,1.078,21.096,-119.74994866666667,36.8142955,0.0,0.0,0.0,Before Launch
127,2025-02-22 02:31:52,126.533,0.905,21.089,-119.74994716666667,36.8142945,0.0,0.0,0.0,Before Launch
128,2025-02-22 02:31:53,127.54,1.079,21.081,-119.74995133333333,36.81430366666667,0.0,0.0,0.0,Before Launch
129,2025-02-22 02:31:54,128.535,0.997,21.084,-119.74995483333333,36.81430833333334,0.0,0.0,0.0,Before Launch
130,2025-02-22 02:31:55,129.536,1.073,21.064,-1,-1,0.0,0.0,0.0,Before Launch
131,2025-02-22 02:31:56,130.535,1.211,21.062,-119.74996483333334,36.814325833333335,0.0,0.0,0.0,Before Launch
132,2025-02-22 02:31:57,131.535,0.942,21.059,-119.74996683333333,36.814331333333335,0.0,0.0,0.0,Before Launch
133,2025-02-22 02:31:58,132.535,1.098,21.067,-119.74996933333334,36.81433666666667,0.0,0.0,0.0,Before Launch
134,2025-02-22 02:31:59,133.535,1.281,21.059,-119.74997133333333,36.814340666666666,0.0,0.0,0.0,Before Launch
135,2025-02-22 02:32:00,134.535,1.085,21.049,-1,-1,0.0,0.0,0.0,Before Launch
136,2025-02-22 02:32:01,135.534,1.243,21.042,-119.749978,36.81434983333333,0.0,0.0,0.0,Before Launch
137,2025-02-22 02:32:02,136.534,1.368,21.022,-119.7499835,36.814355166666665,0.0,0.0,0.0,Before Launch
138,2025-02-22 02:32:03,137.533,1.376,21.012,-119.7499855,36.81435833333333,0.0,0.0,0.0,Before Launch
139,2025-02-22 02:32:04,138.535,1.449,21.012,-119.74998616666667,36.814358666666664,0.0,0.0,0.0,Before Launch
140,2025-02-22 02:32:05,139.536,1.384,21.014,-1,-1,0.0,0.0,0.0,Before Launch
141,2025-02-22 02:32:06,140.535,1.463,21.027,-119.74998733333334,36.81436033333333,0.0,0.0,0.0,Before Launch
142,2025-02-22 02:32:07,141.535,1.391,21.019,-119.74998833333333,36.81436083333333,0.0,0.0,0.0,Before Launch
143,2025-02-22 02:32:08,142.535,1.176,21.024,-119.7499895,36.81436216666667,0.0,0.0,0.0,Before Launch
144,2025-02-22 02:32:09,143.535,1.295,21.029,-119.74998966666666,36.814362833333334,0.0,0.0,0.0,Before Launch
145,2025-02-22 02:32:10,144.533,1.286,21.022,-1,-1,0.0,0.0,0.0,Before Launch
146,2025-02-22 02:32:11,145.536,1.032,21.029,-119.74999183333334,36.814364166666664,0.0,0.0,0.0,Before Launch
147,2025-02-22 02:32:12,146.535,1.217,21.024,-119.7499925,36.81436433333333,0.0,0.0,0.0,Before Launch
148,2025-02-22 02:32:13,147.536,1.183,21.029,-119.7499925,36.81436333333333,0.0,0.0,0.0,Before Launch
149,2025-02-22 02:32:14,148.536,1.46,21.027,-119.7499935,36.814362833333334,0.0,0.0,0.0,Before Launch
150,2025-02-22 02:32:15,149.534,1.645,21.029,-1,-1,0.0,0.0,0.0,Before Launch
151,2025-02-22 02:32:16,150.535,1.316,21.039,-119.74999433333333,36.81436166666667,0.0,0.0,0.0,Before Launch
152,2025-02-22 02:32:17,151.534,1.275,21.032,-119.74999483333333,36.8143605,0.0,0.0,0.0,Before Launch
153,2025-02-22 02:32:18,152.534,1.431,21.029,-119.749995,36.814359333333336,0.0,0.0,0.0,Before Launch
154,2025-02-22 02:32:19,153.535,1.615,21.037,-119.749995,36.8143585,0.0,0.0,0.0,Before Launch
155,2025-02-22 02:32:20,154.535,1.656,21.032,-1,-1,0.0,0.0,0.0,Before Launch
156,2025-02-22 02:32:21,155.533,1.205,21.052,-119.74999633333333,36.81435833333333,0.0,0.0,0.0,Before Launch
157,2025-02-22 02:32:22,156.535,1.081,21.049,-119.74999733333334,36.81435783333333,0.0,0.0,0.0,Before Launch
158,2025-02-22 02:32:23,157.534,1.476,21.044,-119.74999866666667,36.814356833333335,0.0,0.0,0.0,Before Launch
159,2025-02-22 02:32:24,158.535,1.084,21.052,-119.75000016666667,36.814356333333336,0.0,0.0,0.0,Before Launch
160,2025-02-22 02:32:25,159.535,1.167,21.049,-1,-1,0.0,0.0,0.0,Before Launch
161,2025-02-22 02:32:26,160.534,1.271,21.062,-119.75000216666666,36.814356,0.0,0.0,0.0,Before Launch
162,2025-02-22 02:32:27,161.535,1.474,21.067,-119.750002,36.81435583333333,0.0,0.0,0.0,Before Launch
163,2025-02-22 02:32:28,162.535,1.156,21.069,-119.75000266666666,36.814355666666664,0.0,0.0,0.0,Before Launch
164,2025-02-22 02:32:29,163.535,1.555,21.069,-119.75000283333333,36.8143555,0.0,0.0,0.0,Before Launch
165,2025-02-22 02:32:30,164.537,1.545,21.049,-1,-1,0.0,0.0,0.0,Before Launch
166,2025-02-22 02:32:31,165.535,1.408,21.059,-119.750002,36.814355,0.0,0.0,0.0,Before Launch
167,2025-02-22 02:32:32,166.534,1.368,21.052,-119.75000133333333,36.814355666666664,0.0,0.0,0.0,Before Launch
168,2025-02-22 02:32:33,167.535,1.794,21.042,-119.7500015,36.814357,0.0,0.0,0.0,Before Launch
169,2025-02-22 02:32:34,168.535,1.945,21.032,-119.75000166666666,36.814358,0.0,0.0,0.0,Before Launch
170,2025-02-22 02:32:35,169.537,1.978,21.027,-1,-1,0.0,0.0,0.0,Before Launch
171,2025-02-22 02:32:36,170.536,1.912,21.059,-119.7500025,36.81436016666667,0.0,0.0,0.0,Before Launch
172,2025-02-22 02:32:37,171.536,1.898,21.046,-119.750004,36.81436133333333,0.0,0.0,0.0,Before Launch
173,2025-02-22 02:32:38,172.537,2.054,21.046,-119.75000233333333,36.814358666666664,0.0,0.0,0.0,Before Launch
174,2025-02-22 02:32:39,173.534,1.719,21.039,-119.7500035,36.81435783333333,0.0,0.0,0.0,During Launch
175,2025-02-22 02:32:40,174.537,1.643,21.039,-1,-1,0.0,0.0,0.0,During Launch
176,2025-02-22 02:32:41,175.536,1.935,21.054,-119.75000233333333,36.81435666666667,0.0,0.0,0.0,During Launch
177,2025-02-22 02:32:42,176.536,2.414,21.039,-119.75000083333333,36.814356833333335,0.0,0.0,0.0,During Launch
178,2025-02-22 02:32:43,177.536,2.357,21.034,-119.74999816666667,36.81435616666667,0.0,0.0,0.0,During Launch
179,2025-02-22 02:32:44,178.537,1.981,21.042,-119.74999916666667,36.8143555,0.0,0.0,0.0,During Launch
180,2025-02-22 02:32:45,179.536,1.789,21.034,-1,-1,0.0,0.0,0.0,During Launch
181,2025-02-22 02:32:46,180.536,1.991,21.039,-119.74999916666667,36.814354333333334,0.0,0.0,0.0,During Launch
182,2025-02-22 02:32:47,181.537,1.886,21.024,-119.74999933333334,36.814352166666666,0.0,0.0,0.0,During Launch
183,2025-02-22 02:32:48,182.537,1.734,21.034,-119.75000116666666,36.8143505,0.0,0.0,0.0,During Launch
184,2025-02-22 02:32:49,183.537,2.456,21.024,-119.74999883333334,36.814347833333336,0.0,0.0,0.0,During Launch
185,2025-02-22 02:32:50,184.536,2.376,21.042,-1,-1,0.0,0.0,0.0,During Launch
186,2025-02-22 02:32:51,185.536,2.571,21.054,-119.74999133333333,36.81434516666667,0.0,0.0,0.0,During Launch
187,2025-02-22 02:32:52,186.537,2.373,21.052,-119.7499895,36.8143465,0.0,0.0,0.0,During Launch
188,2025-02-22 02:32:53,187.542,1.545,21.049,-119.7499895,36.8143465,0.0,0.0,0.0,During Launch
189,2025-02-22 02:32:54,188.538,1.499,21.049,-119.74998666666667,36.81434683333333,0.0,0.0,0.0,During Launch
190,2025-02-22 02:32:55,189.539,0.876,21.034,-1,-1,0.0,0.0,0.0,After Launch
191,2025-02-22 02:33:47,241.617,0.577,20.857,-1,-1,0.0,0.0,0.0,After Launch
192,2025-02-22 02:34:40,294.622,1.032,20.682,-1,-1,0.0,0.0,0.0,After Launch
193,2025-02-22 02:35:33,347.62,1.189,20.433,-1,-1,0.0,0.0,0.0,After Launch
194,2025-02-22 02:36:25,399.869,1.356,20.074,-1,-1,0.0,0.0,0.0,After Launch
195,2025-02-22 02:37:19,453.54,1.548,19.612,-119.749958,36.814286833333334,0.0,0.0,0.0,After Launch
