n,Datetime (UTC),Timestamp (s),Altitude (m),Temperature (C),Longitude,Latitude,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Flag
24,2025-02-22 08:47:31,24.989,1.182,15.769,-117.7958225,35.1047075,0.059814453125,-0.8515625,-0.575927734375,Before Launch
25,2025-02-22 08:47:32,25.989,2.209,15.734,-1,-1,-0.100341796875,0.14208984375,-0.68896484375,Before Launch
26,2025-02-22 08:47:33,26.989,2.191,15.744,-117.7958315,35.1047025,-0.190185546875,0.234130859375,-0.907958984375,During Launch
27,2025-02-22 08:47:34,27.988,2.121,15.731,-117.79583283333334,35.1047015,-0.135009765625,0.184326171875,-0.85400390625,During Launch
28,2025-02-22 08:47:35,28.987,2.232,15.719,-117.79583266666667,35.10470133333333,0.004150390625,0.064208984375,-0.46826171875,During Launch
29,2025-02-22 08:47:36,29.986,2.141,15.719,-117.795833,35.104704,-0.098388671875,0.37255859375,-0.90576171875,During Launch
30,2025-02-22 08:47:37,30.988,1.112,15.622,-1,-1,-0.182861328125,-0.931884765625,-0.13232421875,During Launch
31,2025-02-22 08:47:38,31.988,0.721,15.642,-117.795842,35.10470216666667,0.00732421875,-0.7236328125,0.9833984375,During Launch
32,2025-02-22 08:47:39,32.987,-0.184,15.632,-117.795836,35.10470083333333,0.0517578125,-0.40283203125,1.22705078125,During Launch
33,2025-02-22 08:47:40,33.988,-0.085,15.617,-117.79583466666666,35.10469966666667,0.031494140625,-0.37744140625,1.057373046875,During Launch
34,2025-02-22 08:47:41,34.988,-0.216,15.612,-117.79583166666667,35.104699833333335,0.066650390625,-0.32470703125,1.130615234375,During Launch
35,2025-02-22 08:47:42,35.987,-0.079,15.597,-1,-1,0.017822265625,-0.38232421875,1.085205078125,During Launch
36,2025-02-22 08:47:43,36.987,0.025,15.614,-117.79583033333333,35.10469766666667,0.040283203125,-0.40478515625,1.0732421875,During Launch
37,2025-02-22 08:47:44,37.987,0.073,15.589,-117.79583116666667,35.10469616666666,0.032470703125,-0.387939453125,1.08203125,During Launch
38,2025-02-22 08:47:45,38.987,0.119,15.574,-117.79583133333334,35.10469533333333,0.0205078125,-0.388671875,1.079345703125,During Launch
39,2025-02-22 08:47:46,39.988,0.042,15.544,-117.79583083333333,35.1046945,0.033203125,-0.385986328125,1.06884765625,During Launch
40,2025-02-22 08:47:47,40.985,0.131,15.549,-1,-1,0.017822265625,-0.38818359375,1.073486328125,After Launch
41,2025-02-22 08:48:40,94.374,-0.138,15.198,-1,-1,0.03857421875,-0.389892578125,1.07763671875,After Launch
42,2025-02-22 08:49:32,146.346,-0.471,15.068,-1,-1,0.02880859375,-0.388916015625,1.080810546875,After Launch
43,2025-02-22 08:50:26,200.101,-0.807,14.991,-117.79581966666667,35.10467333333333,0.043212890625,-0.3837890625,1.078857421875,After Launch
44,2025-02-22 08:51:19,253.584,-0.916,14.848,-1,-1,0.033203125,-0.390869140625,1.08056640625,After Launch
45,2025-02-22 08:52:13,307.478,-0.577,14.649,-1,-1,0.04052734375,-0.382568359375,1.07275390625,After Launch
