n,Datetime (UTC),Timestamp (s),Altitude (ft),Velocity (ft/s),Temperature (C),Longitude,Latitude,Roll (°),Pitch (°),Flag
835,2025-03-20 00:10:38,36.471,-0.07874016,-0.759,22.95,0.0,0.0,0.9786444405958398,-0.056637620019019626,Before Launch
836,2025-03-20 00:10:38,36.515,0.28543308,0.975,22.95,0.0,0.0,0.9631857492399495,-0.0564437304883617,Before Launch
837,2025-03-20 00:10:38,36.558,-0.42979004000000004,-0.866,22.947,0.0,0.0,0.9601752111217705,-0.0637767854436467,Before Launch
838,2025-03-20 00:10:38,36.601,0.41666668,0.541,22.955,0.0,0.0,0.9738186919098203,-0.05733048782301078,Before Launch
839,2025-03-20 00:10:38,36.643,0.8858268,1.072,22.945,0.0,0.0,0.9841428699768383,-0.0863757626220196,Before Launch
840,2025-03-20 00:10:38,36.686,0.53477692,0.433,22.952,0.0,0.0,0.9434820291668787,-0.05178178520755756,Before Launch
841,2025-03-20 00:10:38,36.729,0.28543308,1.508,22.95,0.0,0.0,0.9353358324819863,-0.024923028307255145,Before Launch
842,2025-03-20 00:10:38,36.772,-0.43963256,-0.227,22.95,0.0,0.0,0.9678799445462498,-0.023781589427899406,Before Launch
843,2025-03-20 00:10:38,36.814,-0.30839896,-0.207,22.952,0.0,0.0,0.9621656657518769,-0.035471887840139694,Before Launch
844,2025-03-20 00:10:38,36.857,-0.9120735200000001,-1.292,22.952,0.0,0.0,0.9951728233495681,-0.06107931347003255,Before Launch
845,2025-03-20 00:10:38,36.9,0.28543308,-0.447,22.95,0.0,0.0,1.001127228541997,-0.05767342553616629,Before Launch
846,2025-03-20 00:10:38,36.943,0.28543308,-0.12,22.957,0.0,0.0,0.9627713579092377,-0.03806937622998919,Before Launch
847,2025-03-20 00:10:38,36.986,-0.79068244,-1.208,22.957,0.0,0.0,0.9751263357291956,-0.03958937344763992,Before Launch
848,2025-03-20 00:10:38,37.029,-0.5511811200000001,-1.424,22.952,0.0,0.0,0.9824986209305011,-0.04188678420241665,Before Launch
849,2025-03-20 00:10:38,37.072,0.77755908,-0.111,22.95,0.0,0.0,0.9757696966583393,-0.046903944999897536,Before Launch
850,2025-03-20 00:10:38,37.115,-0.07874016,-0.456,22.95,0.0,0.0,0.9807438205081597,-0.08839555282147564,Before Launch
851,2025-03-20 00:10:38,37.158,0.042650919999999995,-0.121,22.947,0.0,0.0,0.9862840774404728,-0.10819120271683334,Before Launch
852,2025-03-20 00:10:38,37.2,0.53477692,0.122,22.952,0.0,0.0,0.9948320118907727,-0.11519782894983494,Before Launch
853,2025-03-20 00:10:38,37.243,-0.65944884,-1.109,22.952,0.0,0.0,0.9904876819498231,-0.09438976344136375,Before Launch
854,2025-03-20 00:10:38,37.294,0.64632548,-0.112,22.95,0.0,0.0,0.9894014883121898,-0.0886575107574266,Before Launch
855,2025-03-20 00:10:38,37.337,-0.54790028,-0.209,22.96,0.0,0.0,0.9744269142853909,0.06776268941961218,Before Launch
856,2025-03-20 00:10:38,37.379,0.17388452,0.0,22.952,0.0,0.0,0.9733848776578952,-0.04227719807791912,Before Launch
857,2025-03-20 00:10:39,37.424,0.05249344,-1.774,22.955,0.0,0.0,0.9908097190262322,0.027382371023197946,Before Launch
858,2025-03-20 00:10:39,37.466,0.41666668,0.357,22.95,0.0,0.0,0.9965029894425343,-0.009732771345953536,Before Launch
859,2025-03-20 00:10:39,37.509,0.77755908,1.797,22.955,0.0,0.0,1.0255660545519931,0.021068975052624592,Before Launch
860,2025-03-20 00:10:39,37.553,0.05249344,0.121,22.955,0.0,0.0,1.0274648526509895,0.02110084500286764,Before Launch
861,2025-03-20 00:10:39,37.596,0.41666668,0.121,22.955,0.0,0.0,1.0622402311646715,0.04073644308455389,Before Launch
862,2025-03-20 00:10:39,37.639,0.41666668,0.783,22.955,0.0,0.0,1.0294174133793506,0.08466174291237986,Before Launch
863,2025-03-20 00:10:39,37.683,0.17716536,-0.221,22.957,0.0,0.0,1.0018796432722503,0.0045867353919549735,Before Launch
864,2025-03-20 00:10:39,37.725,0.53477692,-0.324,22.952,0.0,0.0,1.0049323167736868,0.004969368559911907,Before Launch
865,2025-03-20 00:10:39,37.768,-0.0656168,-0.555,22.957,0.0,0.0,0.9933623235270961,-0.008274326352840488,Before Launch
866,2025-03-20 00:10:39,37.811,0.29527559999999997,0.009,22.945,0.0,0.0,0.9539201738439227,-0.04748426976950294,Before Launch
867,2025-03-20 00:10:39,37.853,1.02034124,1.351,22.957,0.0,0.0,0.9349059164967863,-0.012591645592219126,Before Launch
868,2025-03-20 00:10:39,37.896,0.41666668,0.67,22.955,0.0,0.0,0.9357761567082666,-0.07515197595602946,Before Launch
869,2025-03-20 00:10:39,37.938,-0.18700788000000002,0.671,22.962,0.0,0.0,0.9496159094807964,-0.11834747388142462,Before Launch
870,2025-03-20 00:10:39,37.981,0.9022310000000001,0.571,22.96,0.0,0.0,0.9526239722078566,-0.10925143169540688,Before Launch
871,2025-03-20 00:10:39,38.023,-0.0656168,-0.325,22.957,0.0,0.0,0.9655895096196605,-0.019817074496723375,Before Launch
872,2025-03-20 00:10:39,38.066,0.29527559999999997,1.006,22.957,0.0,0.0,0.9549431123426068,-0.006960463739470886,Before Launch
873,2025-03-20 00:10:39,38.109,0.65944884,1.121,22.957,0.0,0.0,0.9588921573706128,-0.032177183242752795,Before Launch
874,2025-03-20 00:10:39,38.152,0.0656168,-0.659,22.962,0.0,0.0,0.9429061015766564,-0.015345512606433086,Before Launch
875,2025-03-20 00:10:39,38.203,0.65944884,0.678,22.957,0.0,0.0,0.9798878481537268,0.006436498921871912,Before Launch
876,2025-03-20 00:10:39,38.246,0.41666668,0.344,22.955,0.0,0.0,0.9898915864848481,0.0026983654188495335,Before Launch
877,2025-03-20 00:10:39,38.288,-0.0656168,-0.552,22.957,0.0,0.0,0.9909694984613322,-0.028182168194381477,Before Launch
878,2025-03-20 00:10:39,38.331,0.0656168,0.666,22.962,0.0,0.0,1.0069279042826156,-0.013476654336626273,Before Launch
879,2025-03-20 00:10:39,38.373,-0.18700788000000002,-0.772,22.952,0.0,0.0,1.0161200177165983,0.026552520468191405,Before Launch
880,2025-03-20 00:10:40,38.416,0.30839896,0.794,22.965,0.0,0.0,0.9510532176819855,0.03802678606625036,Before Launch
881,2025-03-20 00:10:40,38.458,0.42650920000000003,0.234,22.962,0.0,0.0,0.898241068948532,0.03289625007465466,Before Launch
882,2025-03-20 00:10:40,38.509,-0.0656168,-0.109,22.957,0.0,0.0,0.8504320169794028,0.02703790207438431,Before Launch
883,2025-03-20 00:10:40,38.553,0.29527559999999997,-0.112,22.957,0.0,0.0,0.8836214137504849,0.009465115423382412,Before Launch
884,2025-03-20 00:10:40,38.598,-1.14173232,-1.762,22.96,0.0,0.0,0.8796093348856999,0.0032209577048430346,Before Launch
885,2025-03-20 00:10:40,38.642,-0.53805776,-0.542,22.967,0.0,0.0,0.9188229796336622,-0.010261219959894778,Before Launch
886,2025-03-20 00:10:40,38.685,-0.05577428,-0.434,22.965,0.0,0.0,0.924470626175821,-0.019101382083684868,Before Launch
887,2025-03-20 00:10:40,38.73,0.0656168,-0.322,22.962,0.0,0.0,0.9160453368229772,-0.03413354692927699,Before Launch
888,2025-03-20 00:10:40,38.774,0.0656168,-0.102,22.962,0.0,0.0,0.9386738745889917,-0.0421570001633524,Before Launch
889,2025-03-20 00:10:40,38.817,0.42650920000000003,-0.099,22.962,0.0,0.0,0.9691254087252894,-0.031241348892440617,Before Launch
890,2025-03-20 00:10:40,38.86,-0.29855644,-0.213,22.962,0.0,0.0,0.9701621232581285,-0.011818716781166298,Before Launch
891,2025-03-20 00:10:40,38.905,-0.0656168,-0.33,22.96,0.0,0.0,0.9622844353268132,-0.05553071459295892,Before Launch
892,2025-03-20 00:10:40,38.947,0.65944884,-0.33,22.957,0.0,0.0,0.9698261933642044,-0.058953931733817175,Before Launch
893,2025-03-20 00:10:40,38.992,0.5511811200000001,0.123,22.967,0.0,0.0,0.9749238823245612,-0.04741683107460966,Before Launch
894,2025-03-20 00:10:40,39.036,-0.6561680000000001,-0.427,22.97,0.0,0.0,0.9752756679346309,-0.03930671868442982,Before Launch
895,2025-03-20 00:10:40,39.088,-0.18700788000000002,-0.984,22.96,0.0,0.0,0.9911373552374491,-0.04160690371389068,Before Launch
896,2025-03-20 00:10:40,39.13,0.30839896,0.338,22.965,0.0,0.0,0.9740343701317682,-0.027290444150546468,Before Launch
897,2025-03-20 00:10:40,39.173,1.25984256,0.871,22.952,0.0,0.0,0.9461946379727281,-0.0882685519012946,Before Launch
898,2025-03-20 00:10:40,39.219,-0.0656168,-0.653,22.962,0.0,0.0,0.9482509874074895,-0.02576034154313727,Before Launch
899,2025-03-20 00:10:40,39.272,-0.79068244,-0.765,22.957,0.0,0.0,0.9644874363537421,-0.030472970052016355,Before Launch
900,2025-03-20 00:10:40,39.319,0.89895016,0.215,22.957,0.0,0.0,0.9944266422622735,-0.036741626704781594,Before Launch
901,2025-03-20 00:10:40,39.361,0.17388452,-0.218,22.952,0.0,0.0,0.9687647672010367,-0.031397088598611504,Before Launch
902,2025-03-20 00:10:41,39.415,0.18700788000000002,0.224,22.967,0.0,0.0,0.9806760868396965,-0.045267960917989916,Before Launch
903,2025-03-20 00:10:41,39.458,-0.30839896,-0.332,22.955,0.0,0.0,0.9718775158639333,-0.03625914734960411,Before Launch
904,2025-03-20 00:10:41,39.501,-0.54790028,-0.32,22.96,0.0,0.0,0.9510188266064022,-0.024675153996682252,Before Launch
905,2025-03-20 00:10:41,39.544,0.65944884,0.311,22.957,0.0,0.0,0.9311859054778668,-0.04353317022303827,Before Launch
906,2025-03-20 00:10:41,39.587,0.65944884,0.206,22.957,0.0,0.0,0.9130185824043472,-0.030200452110429578,Before Launch
907,2025-03-20 00:10:41,39.638,1.74540688,1.604,22.957,0.0,0.0,0.935369989209015,-0.045255272079553654,Before Launch
908,2025-03-20 00:10:41,39.681,0.17716536,-0.105,22.96,0.0,0.0,0.9477107900230249,-0.008607747131017238,Before Launch
909,2025-03-20 00:10:41,39.724,0.89895016,1.812,22.952,0.0,0.0,0.952544000172206,-0.020398218990405143,Before Launch
910,2025-03-20 00:10:41,39.767,-0.0656168,0.42,22.957,0.0,0.0,0.9769121731153675,-0.052918590501736966,Before Launch
911,2025-03-20 00:10:41,39.81,-0.65944884,-0.537,22.962,0.0,0.0,0.9900648010469021,-0.05701614584895742,Before Launch
912,2025-03-20 00:10:41,39.852,0.9022310000000001,0.746,22.96,0.0,0.0,1.0110292646912389,-0.05527285294153275,Before Launch
913,2025-03-20 00:10:41,39.895,0.29527559999999997,0.205,22.957,0.0,0.0,0.9878193629561417,-0.05135300057103543,Before Launch
914,2025-03-20 00:10:41,39.945,-0.18700788000000002,-0.544,22.952,0.0,0.0,0.9738889725794391,-0.03383288522975408,Before Launch
915,2025-03-20 00:10:41,39.989,-0.6725722,-0.331,22.96,0.0,0.0,0.9544324842560978,-0.035015601471446986,Before Launch
916,2025-03-20 00:10:41,40.031,0.9022310000000001,0.86,22.96,0.0,0.0,0.9630606798484618,-0.015422960898278826,Before Launch
917,2025-03-20 00:10:41,40.074,1.02034124,0.32,22.957,0.0,0.0,0.9533088805963087,-0.010467061686585184,Before Launch
918,2025-03-20 00:10:41,40.117,-0.6725722,-1.088,22.957,0.0,0.0,0.960424997292253,-0.0009582331340587374,Before Launch
919,2025-03-20 00:10:41,40.159,0.17388452,0.739,22.952,0.0,0.0,0.9516892828973925,-0.012945628722084384,Before Launch
920,2025-03-20 00:10:41,40.202,0.41666668,0.542,22.955,0.0,0.0,0.9562379649149464,-0.056171495563561255,Before Launch
921,2025-03-20 00:10:41,40.246,-0.18700788000000002,-0.444,22.952,0.0,0.0,0.975632692019714,-0.05428345943674478,Before Launch
922,2025-03-20 00:10:41,40.289,0.41666668,-0.756,22.955,0.0,0.0,0.9673923171903072,-0.052521683578443126,Before Launch
923,2025-03-20 00:10:41,40.332,0.05249344,0.106,22.955,0.0,0.0,0.9421101140475057,-0.04874777671806013,Before Launch
924,2025-03-20 00:10:41,40.374,-0.07874016,0.646,22.96,0.0,0.0,0.9198280695140842,-0.08251755789206754,Before Launch
925,2025-03-20 00:10:42,40.418,0.65944884,-0.218,22.957,0.0,0.0,0.9066112257170001,-0.06955417529481117,Before Launch
926,2025-03-20 00:10:42,40.461,1.7355643600000001,1.42,22.95,0.0,0.0,0.9024038675998952,-0.06623974176614489,Before Launch
927,2025-03-20 00:10:42,40.504,-0.30839896,-0.455,22.955,0.0,0.0,0.9187019896498831,-0.09018309010087873,Before Launch
928,2025-03-20 00:10:42,40.546,-0.07874016,0.211,22.95,0.0,0.0,0.9197688699065013,-0.07494684448756482,Before Launch
929,2025-03-20 00:10:42,40.589,-0.18700788000000002,0.332,22.952,0.0,0.0,0.9032180891347373,-0.07310008479007381,Before Launch
930,2025-03-20 00:10:42,40.631,1.4927822,0.767,22.947,0.0,0.0,0.9137184169143256,-0.051520203205839235,Before Launch
931,2025-03-20 00:10:42,40.674,1.01049872,0.323,22.95,0.0,0.0,0.9247269953015269,-0.05251130782608969,Before Launch
932,2025-03-20 00:10:42,40.717,0.77755908,-0.897,22.955,0.0,0.0,0.9148024178250723,-0.04288153205839662,Before Launch
933,2025-03-20 00:10:42,40.759,0.77755908,0.557,22.955,0.0,0.0,0.92527850443722,-0.0038493617487448326,Before Launch
934,2025-03-20 00:10:42,40.802,0.05249344,-0.785,22.955,0.0,0.0,0.9241396337852777,-0.0023339877458577064,Before Launch
935,2025-03-20 00:10:42,40.844,0.29527559999999997,0.335,22.957,0.0,0.0,0.932839087795179,-0.023294398275439252,Before Launch
936,2025-03-20 00:10:42,40.887,-0.20013124,0.426,22.952,0.0,0.0,0.9526809475038801,0.009022201950323685,Before Launch
937,2025-03-20 00:10:42,40.93,0.41666668,-0.45,22.955,0.0,0.0,0.940733624900692,0.0074766464405210085,Before Launch
938,2025-03-20 00:10:42,40.972,0.5249344,0.213,22.945,0.0,0.0,0.9721675136041792,-0.008404427202651213,Before Launch
939,2025-03-20 00:10:42,41.015,-0.6824147199999999,-0.463,22.947,0.0,0.0,0.9620769854029826,-0.021453880245059103,Before Launch
940,2025-03-20 00:10:42,41.058,0.16076116000000001,0.78,22.945,0.0,0.0,0.9648654962797879,-0.004546846779924892,Before Launch
941,2025-03-20 00:10:42,41.101,1.00721788,0.098,22.942,0.0,0.0,0.9663548239247975,-0.03914471316841688,Before Launch
942,2025-03-20 00:10:42,41.143,1.8536745999999997,0.78,22.947,0.0,0.0,0.9714011193757992,-0.0535803166838713,Before Launch
943,2025-03-20 00:10:42,41.185,2.09645676,2.593,22.95,0.0,0.0,0.9449172290661002,-0.07441806091194247,Before Launch
944,2025-03-20 00:10:42,41.228,-1.3943569999999998,-1.467,22.955,0.0,0.0,0.9394695141490608,-0.049706056217555125,Before Launch
945,2025-03-20 00:10:42,41.271,-0.56102364,-0.915,22.945,0.0,0.0,0.9396607955395212,-0.02563877552513814,Before Launch
946,2025-03-20 00:10:42,41.314,-0.18700788000000002,0.0,22.952,0.0,0.0,0.9445760323869091,-0.018386746204823133,Before Launch
947,2025-03-20 00:10:42,41.357,0.042650919999999995,-0.35,22.947,0.0,0.0,0.946507335839812,-0.026539183972830116,Before Launch
948,2025-03-20 00:10:42,41.399,-0.8038058,-0.803,22.947,0.0,0.0,0.9647458216892711,-0.01132563421729433,Before Launch
949,2025-03-20 00:10:43,41.442,0.89895016,0.915,22.952,0.0,0.0,0.9642294224485692,-0.005362773630692059,Before Launch
950,2025-03-20 00:10:43,41.484,-0.07874016,-0.692,22.95,0.0,0.0,0.9523745645430985,-0.02049721126310323,Before Launch
951,2025-03-20 00:10:43,41.527,-0.18700788000000002,-1.804,22.947,0.0,0.0,0.9284389716447786,-0.06468387662694916,Before Launch
952,2025-03-20 00:10:43,41.569,0.28215224,0.555,22.942,0.0,0.0,0.953992710960406,-0.00889048811190862,Before Launch
953,2025-03-20 00:10:43,41.62,0.76771656,0.788,22.947,0.0,0.0,0.9612819384778166,-0.1751544851121721,Before Launch
954,2025-03-20 00:10:43,41.663,-0.18700788000000002,0.0,22.952,0.0,0.0,0.972822911954121,-0.08202665972799957,Before Launch
955,2025-03-20 00:10:43,41.706,-0.20013124,-1.575,22.945,0.0,0.0,0.9505445628957303,-0.2407553130517279,Before Launch
956,2025-03-20 00:10:43,41.749,0.53477692,-0.443,22.952,0.0,0.0,0.9510538176829194,-0.08396591526398692,Before Launch
957,2025-03-20 00:10:43,41.792,-0.07874016,-0.797,22.95,0.0,0.0,0.9506265402319043,-0.13943394170848755,Before Launch
958,2025-03-20 00:10:43,41.835,2.21784784,1.339,22.947,0.0,0.0,1.008566007846324,-0.1611589069500268,Before Launch
959,2025-03-20 00:10:43,41.877,1.61089244,1.45,22.945,0.0,0.0,1.0276225598552033,-0.1609348394335027,Before Launch
960,2025-03-20 00:10:43,41.92,0.8858268,0.549,22.945,0.0,0.0,1.002168280564622,-0.1061913610359416,Before Launch
961,2025-03-20 00:10:43,41.962,1.97506568,2.023,22.945,0.0,0.0,0.9743607622879733,-0.09956010092819864,Before Launch
962,2025-03-20 00:10:43,42.005,-0.20013124,-0.574,22.945,0.0,0.0,0.989165016952809,-0.12990210989017506,Before Launch
963,2025-03-20 00:10:43,42.049,0.5249344,0.0,22.945,0.0,0.0,1.0095631725374046,-0.13743988224010306,Before Launch
964,2025-03-20 00:10:43,42.103,1.73228352,2.219,22.942,0.0,0.0,1.0114433181306794,-0.1642117396926683,Before Launch
965,2025-03-20 00:10:43,42.148,-0.32152232000000003,-0.442,22.947,0.0,0.0,0.9814456869742483,-0.13775911201427915,Before Launch
966,2025-03-20 00:10:43,42.19,0.042650919999999995,-0.886,22.947,0.0,0.0,0.9739765989019428,-0.14928828978387215,Before Launch
967,2025-03-20 00:10:43,42.233,0.042650919999999995,-1.661,22.947,0.0,0.0,0.9272136309083876,-0.18883517694155216,Before Launch
968,2025-03-20 00:10:43,42.275,1.12860896,-0.888,22.94,0.0,0.0,0.9345516486390146,-0.1625550777078771,Before Launch
969,2025-03-20 00:10:43,42.319,1.00721788,2.201,22.942,0.0,0.0,0.9320052093245178,-0.14007924269448657,Before Launch
970,2025-03-20 00:10:43,42.361,1.8536745999999997,2.215,22.947,0.0,0.0,0.941337870041281,-0.14668741992040424,Before Launch
971,2025-03-20 00:10:44,42.406,-0.32152232000000003,-0.123,22.947,0.0,0.0,0.9612385062259805,-0.08138544398776307,Before Launch
972,2025-03-20 00:10:44,42.448,-0.43963256,-0.442,22.95,0.0,0.0,0.9648763864221831,-0.04028581987828561,Before Launch
973,2025-03-20 00:10:44,42.491,0.042650919999999995,0.775,22.947,0.0,0.0,0.9576676741786336,0.018146040183948366,Before Launch
974,2025-03-20 00:10:44,42.534,1.37139112,0.433,22.945,0.0,0.0,0.9215297231962752,0.0811305192099284,Before Launch
975,2025-03-20 00:10:44,42.585,0.65944884,0.67,22.957,0.0,0.0,0.9123530145584589,0.06886108763296299,Before Launch
976,2025-03-20 00:10:44,42.629,-0.5511811200000001,-0.33,22.952,0.0,0.0,0.9026447536650488,0.12124524239142995,Before Launch
977,2025-03-20 00:10:44,42.672,1.61089244,1.205,22.945,0.0,0.0,0.9203764212338081,0.10206642068436102,Before Launch
978,2025-03-20 00:10:44,42.716,1.12860896,0.329,22.947,0.0,0.0,0.9190160755654709,0.017431245872340302,Before Launch
979,2025-03-20 00:10:44,42.759,1.8536745999999997,1.862,22.945,0.0,0.0,0.9263308070810105,0.05397964822020089,Before Launch
980,2025-03-20 00:10:44,42.804,1.4927822,1.542,22.947,0.0,0.0,0.960367471245452,0.07078822737753176,Before Launch
981,2025-03-20 00:10:44,42.846,2.09317592,1.421,22.942,0.0,0.0,0.9477473701741134,0.10035634814082402,Before Launch
982,2025-03-20 00:10:44,42.89,0.5249344,0.55,22.945,0.0,0.0,0.9493048574276045,0.05628233268186274,Before Launch
983,2025-03-20 00:10:44,42.932,-0.6824147199999999,-2.644,22.947,0.0,0.0,0.9689706327753811,0.03578862168118438,Before Launch
984,2025-03-20 00:10:44,42.975,0.8858268,-0.66,22.945,0.0,0.0,0.9520198546774081,0.042842448388138686,Before Launch
985,2025-03-20 00:10:44,43.018,1.00721788,0.111,22.94,0.0,0.0,0.9481652287433758,0.029476018689217773,Before Launch
986,2025-03-20 00:10:44,43.072,-0.9120735200000001,-2.601,22.952,0.0,0.0,0.9460391573260655,-0.011532844577169724,Before Launch
987,2025-03-20 00:10:44,43.115,-0.56102364,-0.325,22.945,0.0,0.0,0.9641953776598124,0.008953868702928046,Before Launch
988,2025-03-20 00:10:44,43.158,0.15091864,-0.337,22.937,0.0,0.0,0.9553558049618328,0.004294929320405132,Before Launch
989,2025-03-20 00:10:44,43.2,0.5249344,-1.101,22.942,0.0,0.0,0.9433576075453562,-0.019804226328137206,Before Launch
990,2025-03-20 00:10:44,43.246,-0.574147,-0.23,22.937,0.0,0.0,0.9479496833197814,-0.05176732680062371,Before Launch
991,2025-03-20 00:10:44,43.291,-0.20013124,-0.221,22.947,0.0,0.0,0.9482505131481859,-0.06674906709906583,Before Launch
992,2025-03-20 00:10:44,43.334,1.25000004,1.097,22.945,0.0,0.0,0.9551619173214088,-0.0923905023748474,Before Launch
993,2025-03-20 00:10:44,43.376,-0.20013124,-1.207,22.945,0.0,0.0,0.9637533842539753,-0.062034515395603,Before Launch
994,2025-03-20 00:10:45,43.419,-0.07874016,-0.987,22.935,0.0,0.0,0.9802644973641633,-0.07599935476866418,Before Launch
995,2025-03-20 00:10:45,43.462,0.5249344,-1.207,22.945,0.0,0.0,0.984162883813699,-0.06684516592237769,Before Launch
996,2025-03-20 00:10:45,43.504,0.16076116000000001,0.439,22.945,0.0,0.0,0.9760972429525119,-0.07853965647750716,Before Launch
997,2025-03-20 00:10:45,43.547,0.64632548,0.988,22.942,0.0,0.0,0.9950529482681779,-0.08153688119755456,Before Launch
998,2025-03-20 00:10:45,43.59,-0.6824147199999999,-0.66,22.947,0.0,0.0,0.9915001342309482,-0.08186306376591701,Before Launch
999,2025-03-20 00:10:45,43.633,0.40354332,-0.881,22.947,0.0,0.0,0.9749070515230358,-0.06112602092611796,Before Launch
1000,2025-03-20 00:10:45,43.676,0.16076116000000001,-0.457,22.942,0.0,0.0,0.9631055689388263,-0.07800973614782632,Before Launch
1001,2025-03-20 00:10:45,43.721,0.5249344,0.985,22.945,0.0,0.0,0.9512823485821305,-0.07373484395550274,Before Launch
1002,2025-03-20 00:10:45,43.764,0.28215224,-1.217,22.937,0.0,0.0,0.9078683666385063,-0.07620514317468775,Before Launch
1003,2025-03-20 00:10:45,43.808,0.16076116000000001,-0.886,22.945,0.0,0.0,0.9171183314850184,-0.09133552785421614,Before Launch
1004,2025-03-20 00:10:45,43.852,-0.43963256,-2.098,22.95,0.0,0.0,0.9376752008318258,-0.06669503178077778,Before Launch
1005,2025-03-20 00:10:45,43.895,-0.43963256,-1.771,22.95,0.0,0.0,0.9256585678380896,-0.14124159370077033,Before Launch
1006,2025-03-20 00:10:45,43.939,1.60104992,-0.45,22.937,0.0,0.0,0.913264951480343,-0.17433633986782354,Before Launch
1007,2025-03-20 00:10:45,43.982,-0.20997376,-0.673,22.942,0.0,0.0,0.8881105039639112,-0.1917691198454455,Before Launch
1008,2025-03-20 00:10:45,44.025,0.042650919999999995,0.663,22.947,0.0,0.0,0.8912781564684379,-0.18429496336172735,Before Launch
1009,2025-03-20 00:10:45,44.068,0.03937008,-0.774,22.94,0.0,0.0,0.881206138079028,-0.16835414236492902,Before Launch
1010,2025-03-20 00:10:45,44.11,0.15091864,-0.784,22.945,0.0,0.0,0.8790783111141273,-0.15018609232273814,Before Launch
1011,2025-03-20 00:10:45,44.153,-0.9251968799999999,-0.012,22.945,0.0,0.0,0.9007213379667005,-0.2188305349628692,Before Launch
1012,2025-03-20 00:10:45,44.197,-0.20013124,0.334,22.945,0.0,0.0,0.9151732727230658,-0.18328174638083505,Before Launch
1013,2025-03-20 00:10:45,44.246,0.28215224,0.121,22.942,0.0,0.0,0.9388482018588641,-0.11161085305068585,Before Launch
1014,2025-03-20 00:10:45,44.29,-0.20013124,-0.665,22.945,0.0,0.0,0.9676373787555214,0.383007691175411,Before Launch
1015,2025-03-20 00:10:45,44.336,-0.20013124,0.343,22.94,0.0,0.0,0.9518999935008888,0.5589055383093383,Before Launch
1016,2025-03-20 00:10:45,44.379,0.51181104,0.654,22.937,0.0,0.0,0.9544256209731214,0.771734324870358,Before Launch
1017,2025-03-20 00:10:46,44.422,0.15091864,-1.01,22.937,0.0,0.0,0.9795270617921381,0.626422220776331,Before Launch
1018,2025-03-20 00:10:46,44.464,0.28543308,0.446,22.945,0.0,0.0,0.9747663046946798,0.3566413526221198,Before Launch
1019,2025-03-20 00:10:46,44.507,-0.4429134,-0.335,22.942,0.0,0.0,0.975803157445449,0.2777732632581991,Before Launch
1020,2025-03-20 00:10:46,44.551,-0.8038058,-1.22,22.95,0.0,0.0,0.9535284173186536,0.12473893236601037,Before Launch
1021,2025-03-20 00:10:46,44.593,0.8858268,0.666,22.945,0.0,0.0,0.9607919549314821,0.07628041838461322,Before Launch
1022,2025-03-20 00:10:46,44.638,0.40354332,-0.223,22.947,0.0,0.0,0.9365029863980343,0.0575093173330348,Before Launch
1023,2025-03-20 00:10:46,44.681,-0.8038058,-0.111,22.945,0.0,0.0,0.908371674126141,0.017836570907190957,Before Launch
1024,2025-03-20 00:10:46,44.731,0.64632548,0.221,22.947,0.0,0.0,0.9185774097896774,0.00757739399077656,Before Launch
1025,2025-03-20 00:10:46,44.776,0.15091864,-0.009,22.937,0.0,0.0,0.9084817041717719,-0.0049924675534443845,Before Launch
1026,2025-03-20 00:10:46,44.818,-0.4429134,-0.882,22.942,0.0,0.0,0.9181824445595668,-0.04334744632838715,Before Launch
1027,2025-03-20 00:10:46,44.862,0.76771656,0.442,22.947,0.0,0.0,0.9261832684492854,-0.01725619201812483,Before Launch
1028,2025-03-20 00:10:46,44.905,-0.32152232000000003,-0.44,22.947,0.0,0.0,0.8961810298549366,-0.034595809877214286,Before Launch
1029,2025-03-20 00:10:46,44.947,-0.8038058,-0.333,22.95,0.0,0.0,0.8986944119684614,-0.013445277172942902,Before Launch
1030,2025-03-20 00:10:46,44.99,-0.8038058,-0.333,22.95,0.0,0.0,0.8992848881210412,-0.027644519930617808,Before Launch
1031,2025-03-20 00:10:46,45.033,0.64632548,-0.873,22.95,0.0,0.0,0.9243610673390905,-0.07513992537115216,Before Launch
1032,2025-03-20 00:10:46,45.076,-0.32152232000000003,-0.102,22.947,0.0,0.0,0.9209208650550736,-0.06216685155977581,Before Launch
1033,2025-03-20 00:10:46,45.12,0.16076116000000001,0.108,22.945,0.0,0.0,0.9411523664546624,-0.05545606954741802,Before Launch
1034,2025-03-20 00:10:46,45.163,-0.6725722,-0.65,22.955,0.0,0.0,0.9548073942112366,-0.07091346335125487,Before Launch
1035,2025-03-20 00:10:46,45.207,-0.0656168,-0.197,22.957,0.0,0.0,0.9582765903139497,-0.05675247883857116,Before Launch
1036,2025-03-20 00:10:46,45.25,-1.04658796,-0.111,22.947,0.0,0.0,0.9756184471796212,-0.07518328324568695,Before Launch
1037,2025-03-20 00:10:46,45.293,-0.32152232000000003,-0.111,22.945,0.0,0.0,0.9654624551119207,-0.09441891592498142,Before Launch
1038,2025-03-20 00:10:46,45.335,0.8858268,0.554,22.945,0.0,0.0,0.9847977884529431,-0.11072627480856602,Before Launch
1039,2025-03-20 00:10:46,45.378,-0.32152232000000003,-0.112,22.947,0.0,0.0,0.9713454454117338,-0.05238731155916062,Before Launch
1040,2025-03-20 00:10:47,45.42,-0.07874016,0.112,22.942,0.0,0.0,0.9691345800797342,-0.03361938783581628,Before Launch
