n,timestamp (s),altitude (m),latitude,longitude,temperature (C),pressure (hPa),acceleration,gyroscope,battery,Flags
58,42.191,-0.134,-1,-1,22.785,1001.362,0,0,0,
59,42.852,-0.205,-1,-1,22.785,1001.322,0,0,0,
60,43.512,-0.223,-1,-1,22.783,1001.379,0,0,0,
61,44.173,-0.344,0.0,0.0,22.79,1001.396,0,0,0,
62,44.834,-0.25,0.0,0.0,22.788,1001.369,0,0,0,
63,45.494,-0.437,-1,-1,22.79,1001.393,0,0,0,
64,46.155,-0.227,0.0,0.0,22.793,1001.367,0,0,0,
65,46.815,-0.158,-1,-1,22.78,1001.328,0,0,0,
66,47.476,-0.283,-1,-1,22.788,1001.346,0,0,0,
67,48.137,0.088,-1,-1,22.793,1001.368,0,0,0,
68,48.798,-0.227,-1,-1,22.79,1001.394,0,0,0,
69,49.458,-0.106,0.0,0.0,22.785,1001.365,0,0,0,
70,50.119,-0.194,0.0,0.0,22.793,1001.354,0,0,0,
71,50.779,-0.157,-1,-1,22.79,1001.359,0,0,0,
72,51.439,-0.087,0.0,0.0,22.788,1001.35,0,0,0,
73,52.1,-0.12,-1,-1,22.79,1001.373,0,0,0,
74,52.761,-0.009,-1,-1,22.795,1001.367,0,0,0,
75,53.422,-0.463,-1,-1,22.793,1001.4,0,0,0,
76,54.083,-0.283,-1,-1,22.788,1001.38,0,0,0,
77,54.743,-0.046,0.0,0.0,22.793,1001.355,0,0,0,
78,55.403,0.001,0.0,0.0,22.793,1001.366,0,0,0,
79,56.064,0.032,-1,-1,22.785,1001.314,0,0,0,
80,56.724,-0.301,0.0,0.0,22.795,1001.349,0,0,0,
81,57.385,-0.18,-1,-1,22.795,1001.388,0,0,0,
82,58.046,-0.253,-1,-1,22.79,1001.351,0,0,0,
83,58.707,-0.208,-1,-1,22.785,1001.369,0,0,0,
84,59.368,-0.002,-1,-1,22.79,1001.361,0,0,0,
85,60.028,0.16,0.0,0.0,22.793,1001.316,0,0,0,
86,60.689,0.053,0.0,0.0,22.788,1001.369,0,0,0,
87,61.349,-0.022,-1,-1,22.8,1001.34,0,0,0,
88,62.01,-0.04,0.0,0.0,22.805,1001.352,0,0,0,
89,62.671,-0.207,-1,-1,22.815,1001.337,0,0,0,
90,63.332,0.067,-1,-1,22.808,1001.363,0,0,0,
91,63.993,-0.119,-1,-1,22.81,1001.363,0,0,0,
92,64.653,-0.138,-1,-1,22.805,1001.374,0,0,0,
93,65.314,-0.179,0.0,0.0,22.805,1001.371,0,0,0,
94,65.974,0.007,0.0,0.0,22.81,1001.365,0,0,0,
95,66.635,-0.425,-1,-1,22.808,1001.354,0,0,0,
96,67.295,-0.118,0.0,0.0,22.81,1001.374,0,0,0,
97,67.956,-0.239,-1,-1,22.812,1001.374,0,0,0,
98,68.617,-0.147,-1,-1,22.81,1001.365,0,0,0,
99,69.278,-0.062,-1,-1,22.81,1001.364,0,0,0,
100,69.939,-0.194,-1,-1,22.815,1001.395,0,0,0,
101,70.599,-0.379,0.0,0.0,22.803,1001.392,0,0,0,
102,71.26,-0.281,0.0,0.0,22.805,1001.347,0,0,0,
103,71.92,-0.15,-1,-1,22.82,1001.35,0,0,0,
104,72.581,-0.11,0.0,0.0,22.815,1001.355,0,0,0,
105,73.241,-0.169,-1,-1,22.815,1001.346,0,0,0,
106,73.902,0.059,-1,-1,22.82,1001.35,0,0,0,
107,74.564,-0.119,-1,-1,22.822,1001.375,0,0,0,
108,75.225,-0.248,-1,-1,22.815,1001.397,0,0,0,
109,75.885,-0.31,0.0,0.0,22.818,1001.356,0,0,0,
110,76.546,-0.23,0.0,0.0,22.815,1001.371,0,0,0,
111,77.206,0.175,-1,-1,22.812,1001.382,0,0,0,
112,77.867,-0.323,0.0,0.0,22.815,1001.347,0,0,0,
113,78.527,-0.178,-1,-1,22.818,1001.371,0,0,0,
114,79.188,-0.187,-1,-1,22.822,1001.354,0,0,0,
115,79.849,-0.025,-1,-1,22.815,1001.375,0,0,0,
116,80.51,-0.248,-1,-1,22.812,1001.372,0,0,0,
117,81.171,-0.091,0.0,0.0,22.822,1001.354,0,0,0,
118,81.831,-0.212,0.0,0.0,22.818,1001.377,0,0,0,
119,82.492,-0.052,-1,-1,22.815,1001.369,0,0,0,
120,83.152,-0.066,0.0,0.0,22.818,1001.354,0,0,0,
121,83.813,-0.332,-1,-1,22.815,1001.377,0,0,0,
122,84.474,0.04,-1,-1,22.815,1001.381,0,0,0,
123,85.135,-0.108,-1,-1,22.818,1001.351,0,0,0,
124,85.796,-0.091,-1,-1,22.815,1001.346,0,0,0,
125,86.456,-0.114,0.0,0.0,22.82,1001.357,0,0,0,
126,87.117,0.016,0.0,0.0,22.815,1001.368,0,0,0,
127,87.777,-0.192,-1,-1,22.815,1001.37,0,0,0,
128,88.437,0.017,0.0,0.0,22.815,1001.345,0,0,0,
129,89.098,-0.225,-1,-1,22.812,1001.357,0,0,0,
130,89.759,-0.133,-1,-1,22.815,1001.347,0,0,0,
131,90.42,-0.086,-1,-1,22.815,1001.343,0,0,0,
132,91.081,-0.193,-1,-1,22.81,1001.37,0,0,0,
133,91.741,0.11,0.0,0.0,22.822,1001.378,0,0,0,
134,92.402,-0.138,0.0,0.0,22.82,1001.37,0,0,0,
135,93.062,-0.161,-1,-1,22.81,1001.37,0,0,0,
136,93.722,-0.268,0.0,0.0,22.812,1001.351,0,0,0,
137,94.384,0.007,-1,-1,22.812,1001.338,0,0,0,
138,95.045,-0.164,-1,-1,22.815,1001.346,0,0,0,
139,95.705,-0.211,-1,-1,22.81,1001.373,0,0,0,
140,96.366,-0.091,-1,-1,22.818,1001.363,0,0,0,
141,97.027,-0.016,0.0,0.0,22.818,1001.37,0,0,0,
142,97.687,-0.124,0.0,0.0,22.805,1001.378,0,0,0,
143,98.348,-0.105,-1,-1,22.81,1001.361,0,0,0,
144,99.009,-0.248,0.0,0.0,22.815,1001.352,0,0,0,
145,99.669,-0.285,-1,-1,22.812,1001.349,0,0,0,
146,100.33,-0.313,-1,-1,22.81,1001.368,0,0,0,
147,100.991,-0.188,-1,-1,22.818,1001.337,0,0,0,
148,101.652,-0.342,-1,-1,22.815,1001.372,0,0,0,
149,102.312,-0.264,0.0,0.0,22.805,1001.395,0,0,0,
150,102.973,0.15,0.0,0.0,22.81,1001.358,0,0,0,
151,103.633,-0.137,-1,-1,22.81,1001.38,0,0,0,
152,104.294,-0.389,0.0,0.0,22.8,1001.354,0,0,0,
153,104.955,0.03,-1,-1,22.805,1001.328,0,0,0,
154,105.616,-0.212,-1,-1,22.803,1001.347,0,0,0,
155,106.277,0.011,-1,-1,22.8,1001.35,0,0,0,
156,106.938,-0.272,-1,-1,22.805,1001.344,0,0,0,
157,107.598,0.173,0.0,0.0,22.803,1001.362,0,0,0,
158,108.259,-0.022,0.0,0.0,22.803,1001.35,0,0,0,
159,108.919,-0.211,-1,-1,22.803,1001.333,0,0,0,
160,109.58,-0.031,0.0,0.0,22.803,1001.342,0,0,0,
161,110.241,-0.081,-1,-1,22.81,1001.35,0,0,0,
162,110.902,-0.073,-1,-1,22.808,1001.382,0,0,0,
163,111.563,-0.355,-1,-1,22.803,1001.371,0,0,0,
164,112.224,0.058,-1,-1,22.8,1001.348,0,0,0,
165,112.884,-0.12,0.0,0.0,22.805,1001.371,0,0,0,
166,113.545,-0.208,0.0,0.0,22.808,1001.353,0,0,0,
167,114.205,-0.064,-1,-1,22.8,1001.353,0,0,0,
168,114.865,0.039,0.0,0.0,22.8,1001.361,0,0,0,
169,115.526,-0.216,-1,-1,22.795,1001.378,0,0,0,
170,116.187,-0.282,-1,-1,22.8,1001.334,0,0,0,
171,116.848,0.029,-1,-1,22.797,1001.36,0,0,0,
172,117.509,-0.095,-1,-1,22.803,1001.388,0,0,0,
173,118.169,-0.12,0.0,0.0,22.8,1001.358,0,0,0,
174,118.83,-0.008,0.0,0.0,22.797,1001.371,0,0,0,
175,119.49,-0.12,-1,-1,22.8,1001.348,0,0,0,
176,120.151,0.187,0.0,0.0,22.795,1001.359,0,0,0,
177,120.811,0.131,-1,-1,22.803,1001.338,0,0,0,
178,121.472,0.058,-1,-1,22.793,1001.322,0,0,0,
179,122.133,0.163,-1,-1,22.795,1001.335,0,0,0,
180,122.794,0.09,-1,-1,22.803,1001.369,0,0,0,
181,123.454,0.137,0.0,0.0,22.797,1001.343,0,0,0,
182,124.115,-0.128,0.0,0.0,22.797,1001.338,0,0,0,
183,124.775,-0.299,-1,-1,22.793,1001.352,0,0,0,
184,125.436,-0.204,0.0,0.0,22.795,1001.344,0,0,0,
185,126.097,-0.388,-1,-1,22.803,1001.353,0,0,0,
186,126.758,-0.296,-1,-1,22.793,1001.355,0,0,0,
187,127.418,-0.068,-1,-1,22.797,1001.342,0,0,0,
188,128.079,-0.217,-1,-1,22.795,1001.361,0,0,0,
189,128.74,-0.254,0.0,0.0,22.795,1001.342,0,0,0,
190,129.4,0.034,0.0,0.0,22.8,1001.357,0,0,0,
191,130.06,-0.002,-1,-1,22.795,1001.352,0,0,0,
192,130.721,-0.077,0.0,0.0,22.8,1001.361,0,0,0,
193,131.382,-0.086,-1,-1,22.797,1001.353,0,0,0,
194,132.043,0.048,-1,-1,22.797,1001.347,0,0,0,
195,132.704,-0.179,-1,-1,22.797,1001.372,0,0,0,
196,133.365,-0.24,-1,-1,22.797,1001.357,0,0,0,
197,134.025,0.123,0.0,0.0,22.795,1001.366,0,0,0,
198,134.685,-0.128,0.0,0.0,22.795,1001.352,0,0,0,
199,135.346,0.224,-1,-1,22.793,1001.353,0,0,0,
200,136.006,-0.101,0.0,0.0,22.8,1001.337,0,0,0,
201,136.667,0.039,-1,-1,22.805,1001.35,0,0,0,
202,137.328,-0.202,-1,-1,22.797,1001.363,0,0,0,
203,137.989,-0.204,-1,-1,22.797,1001.358,0,0,0,
204,138.65,-0.133,-1,-1,22.795,1001.337,0,0,0,
205,139.31,-0.179,0.0,0.0,22.8,1001.338,0,0,0,
206,139.971,-0.114,0.0,0.0,22.795,1001.341,0,0,0,
207,140.631,-0.106,-1,-1,22.797,1001.334,0,0,0,
208,141.292,-0.245,0.0,0.0,22.797,1001.356,0,0,0,
209,141.953,-0.03,-1,-1,22.797,1001.389,0,0,0,
210,142.614,-0.189,-1,-1,22.79,1001.335,0,0,0,
211,143.275,-0.189,-1,-1,22.793,1001.366,0,0,0,
212,143.936,0.005,-1,-1,22.79,1001.347,0,0,0,
213,144.596,0.001,0.0,0.0,22.793,1001.334,0,0,0,
214,145.257,-0.306,0.0,0.0,22.785,1001.344,0,0,0,
215,145.917,-0.124,-1,-1,22.797,1001.372,0,0,0,
216,146.578,0.001,0.0,0.0,22.79,1001.348,0,0,0,
217,147.239,-0.063,-1,-1,22.795,1001.328,0,0,0,
218,147.9,-0.315,-1,-1,22.785,1001.379,0,0,0,
219,148.561,-0.088,-1,-1,22.79,1001.361,0,0,0,
220,149.222,-0.003,-1,-1,22.795,1001.372,0,0,0,
221,149.882,-0.037,0.0,0.0,22.785,1001.355,0,0,0,
222,150.542,0.13,0.0,0.0,22.785,1001.337,0,0,0,
223,151.203,-0.213,-1,-1,22.788,1001.349,0,0,0,
224,151.863,0.057,0.0,0.0,22.788,1001.341,0,0,0,
225,152.524,-0.162,-1,-1,22.78,1001.354,0,0,0,
226,153.185,-0.028,-1,-1,22.788,1001.348,0,0,0,
227,153.846,-0.288,-1,-1,22.785,1001.349,0,0,0,
228,154.507,-0.339,-1,-1,22.783,1001.351,0,0,0,
229,155.167,-0.074,0.0,0.0,22.788,1001.335,0,0,0,
230,155.827,-0.325,0.0,0.0,22.788,1001.364,0,0,0,
231,156.488,0.024,-1,-1,22.788,1001.346,0,0,0,
232,157.148,-0.037,0.0,0.0,22.79,1001.311,0,0,0,
233,157.809,0.262,-1,-1,22.785,1001.38,0,0,0,
234,158.47,-0.166,-1,-1,22.788,1001.362,0,0,0,
235,159.131,-0.037,-1,-1,22.785,1001.354,0,0,0,
236,159.792,-0.144,-1,-1,22.793,1001.357,0,0,0,
237,160.452,0.024,0.0,0.0,22.795,1001.324,0,0,0,
238,161.112,-0.111,0.0,0.0,22.788,1001.351,0,0,0,
239,161.773,-0.18,-1,-1,22.795,1001.358,0,0,0,
240,162.434,-0.158,0.0,0.0,22.788,1001.321,0,0,0,
241,163.095,0.015,-1,-1,22.795,1001.357,0,0,0,
242,163.755,-0.185,-1,-1,22.788,1001.364,0,0,0,
243,164.416,-0.302,-1,-1,22.788,1001.349,0,0,0,
244,165.077,-0.059,-1,-1,22.783,1001.363,0,0,0,
245,165.737,0.047,0.0,0.0,22.785,1001.33,0,0,0,
246,166.398,-0.097,0.0,0.0,22.785,1001.35,0,0,0,
247,167.058,-0.032,-1,-1,22.788,1001.355,0,0,0,
248,167.719,-0.041,0.0,0.0,22.79,1001.349,0,0,0,
249,168.38,-0.065,-1,-1,22.783,1001.326,0,0,0,
250,169.04,-0.26,-1,-1,22.79,1001.358,0,0,0,
251,169.701,0.103,-1,-1,22.79,1001.341,0,0,0,
252,170.362,-0.031,-1,-1,22.785,1001.37,0,0,0,
253,171.023,0.173,0.0,0.0,22.79,1001.372,0,0,0,
254,171.683,-0.106,0.0,0.0,22.775,1001.336,0,0,0,
255,172.343,0.024,-1,-1,22.775,1001.357,0,0,0,
256,173.004,-0.417,0.0,0.0,22.785,1001.374,0,0,0,
257,173.665,-0.097,-1,-1,22.79,1001.352,0,0,0,
258,174.326,-0.074,-1,-1,22.793,1001.379,0,0,0,
259,174.987,-0.292,-1,-1,22.79,1001.371,0,0,0,
260,175.648,-0.138,-1,-1,22.785,1001.36,0,0,0,
261,176.308,0.005,0.0,0.0,22.79,1001.343,0,0,0,
262,176.969,-0.297,0.0,0.0,22.788,1001.389,0,0,0,
263,177.63,0.047,-1,-1,22.788,1001.372,0,0,0,
264,178.29,-0.236,0.0,0.0,22.785,1001.389,0,0,0,
265,178.951,-0.463,-1,-1,22.793,1001.355,0,0,0,
266,179.612,-0.199,-1,-1,22.79,1001.377,0,0,0,
267,180.273,-0.222,-1,-1,22.79,1001.382,0,0,0,
268,180.933,-0.152,-1,-1,22.785,1001.363,0,0,0,
269,181.594,-0.492,0.0,0.0,22.783,1001.394,0,0,0,
270,182.255,-0.669,0.0,0.0,22.785,1001.394,0,0,0,
271,182.916,-0.297,-1,-1,22.788,1001.391,0,0,0,
272,183.576,-0.158,0.0,0.0,22.783,1001.374,0,0,0,
273,184.237,-0.126,-1,-1,22.788,1001.364,0,0,0,
274,184.898,-0.185,-1,-1,22.785,1001.353,0,0,0,
275,185.559,-0.106,-1,-1,22.79,1001.335,0,0,0,
276,186.22,-0.134,-1,-1,22.78,1001.343,0,0,0,
277,186.88,-0.19,0.0,0.0,22.78,1001.365,0,0,0,
278,187.54,-0.003,0.0,0.0,22.78,1001.346,0,0,0,
279,188.201,-0.288,-1,-1,22.778,1001.321,0,0,0,
280,188.861,-0.056,0.0,0.0,22.785,1001.354,0,0,0,
281,189.522,-0.282,-1,-1,22.78,1001.387,0,0,0,
282,190.183,-0.143,-1,-1,22.778,1001.359,0,0,0,
283,190.844,-0.117,-1,-1,22.783,1001.356,0,0,0,
284,191.504,0.001,-1,-1,22.775,1001.355,0,0,0,
285,192.165,-0.236,0.0,0.0,22.778,1001.357,0,0,0,
286,192.825,-0.264,0.0,0.0,22.775,1001.341,0,0,0,
287,193.486,-0.205,-1,-1,22.77,1001.361,0,0,0,
288,194.146,0.009,0.0,0.0,22.77,1001.331,0,0,0,
289,194.807,-0.256,-1,-1,22.775,1001.352,0,0,0,
290,195.468,-0.172,-1,-1,22.775,1001.339,0,0,0,
291,196.128,-0.121,-1,-1,22.77,1001.325,0,0,0,
292,196.789,0.041,-1,-1,22.775,1001.33,0,0,0,
293,197.45,0.069,0.0,0.0,22.773,1001.324,0,0,0,
294,198.11,-0.024,0.0,0.0,22.768,1001.348,0,0,0,
295,198.77,0.214,-1,-1,22.773,1001.347,0,0,0,
296,199.431,0.124,0.0,0.0,22.768,1001.3,0,0,0,
297,200.091,-0.107,-1,-1,22.77,1001.33,0,0,0,
298,200.752,0.097,-1,-1,22.768,1001.353,0,0,0,
299,201.413,0.152,-1,-1,22.768,1001.333,0,0,0,
300,202.074,-0.141,-1,-1,22.768,1001.344,0,0,0,
301,202.735,0.209,0.0,0.0,22.763,1001.355,0,0,0,
302,203.396,0.089,0.0,0.0,22.763,1001.348,0,0,0,
303,204.056,-0.093,-1,-1,22.765,1001.356,0,0,0,
304,204.716,-0.121,0.0,0.0,22.77,1001.361,0,0,0,
305,205.377,-0.051,-1,-1,22.768,1001.37,0,0,0,
306,206.038,-0.336,-1,-1,22.773,1001.374,0,0,0,
307,206.699,0.003,-1,-1,22.763,1001.342,0,0,0,
308,207.36,-0.168,-1,-1,22.77,1001.333,0,0,0,
309,208.02,-0.107,0.0,0.0,22.773,1001.344,0,0,0,
310,208.68,-0.336,0.0,0.0,22.763,1001.362,0,0,0,
311,209.341,-0.155,-1,-1,22.768,1001.39,0,0,0,
312,210.001,-0.071,0.0,0.0,22.77,1001.341,0,0,0,
313,210.662,-0.27,-1,-1,22.76,1001.353,0,0,0,
314,211.323,-0.13,-1,-1,22.768,1001.361,0,0,0,
315,211.984,-0.029,-1,-1,22.77,1001.356,0,0,0,
316,212.645,-0.339,-1,-1,22.773,1001.346,0,0,0,
317,213.305,-0.182,0.0,0.0,22.775,1001.365,0,0,0,
318,213.966,-0.242,0.0,0.0,22.768,1001.372,0,0,0,
319,214.626,-0.024,-1,-1,22.768,1001.359,0,0,0,
320,215.288,-0.246,0.0,0.0,22.77,1001.393,0,0,0,
321,215.952,0.047,-1,-1,22.77,1001.361,0,0,0,
322,216.613,-0.21,-1,-1,22.773,1001.35,0,0,0,
