n,timestamp (s),altitude (m),latitude,longitude,temperature (C),pressure (hPa),acceleration,gyroscope,battery,Flags
432,353.711,-7.474,-1,-1,27.205,923.637,0,0,0,
433,354.371,-8.396,0.0,0.0,27.213,923.699,0,0,0,
434,355.033,-8.67,-1,-1,27.22,923.728,0,0,0,
435,355.693,-8.747,-1,-1,27.225,923.761,0,0,0,
436,356.353,-8.139,0.0,0.0,27.235,923.733,0,0,0,
437,357.013,-8.428,0.0,0.0,27.238,923.708,0,0,0,
438,357.673,-8.48,-1,-1,27.238,923.695,0,0,0,
439,358.333,-8.845,0.0,0.0,27.245,923.731,0,0,0,
440,359.394,-8.924,-1,-1,27.185,923.788,0,0,0,
441,360.053,-8.985,0.0,0.0,27.243,923.757,0,0,0,
442,360.713,-8.912,0.0,0.0,27.245,923.77,0,0,0,
443,361.373,-9.311,-1,-1,27.255,923.808,0,0,0,
444,362.034,-8.916,0.0,0.0,27.255,923.762,0,0,0,
445,362.694,-9.154,-1,-1,27.26,923.77,0,0,0,
446,363.354,-9.318,-1,-1,27.268,923.798,0,0,0,
447,364.014,-9.646,0.0,0.0,27.272,923.853,0,0,0,
448,364.674,-10.096,0.0,0.0,27.272,923.877,0,0,0,
449,365.334,-10.191,-1,-1,27.28,923.901,0,0,0,
450,365.994,-10.389,0.0,0.0,27.285,923.93,0,0,0,
451,366.654,-10.432,-1,-1,27.288,923.916,0,0,0,
452,367.315,-10.386,-1,-1,27.278,923.902,0,0,0,
453,367.975,-10.587,0.0,0.0,27.285,923.917,0,0,0,
454,368.634,-10.599,0.0,0.0,27.292,923.907,0,0,0,
455,369.294,-10.576,-1,-1,27.31,923.977,0,0,0,
456,369.954,-10.437,0.0,0.0,27.317,923.954,0,0,0,
457,370.615,-10.735,-1,-1,27.317,923.964,0,0,0,
458,371.275,-10.68,-1,-1,27.317,923.983,0,0,0,
459,371.935,-10.939,0.0,0.0,27.325,923.974,0,0,0,
460,372.996,-10.924,0.0,0.0,27.26,924.001,0,0,0,
461,373.655,-10.673,-1,-1,27.312,923.975,0,0,0,
462,374.316,-10.947,0.0,0.0,27.315,924.019,0,0,0,
463,374.976,-11.251,-1,-1,27.322,924.005,0,0,0,
464,375.636,-11.365,-1,-1,27.32,924.072,0,0,0,
465,376.296,-11.775,0.0,0.0,27.327,924.052,0,0,0,
466,376.956,-11.598,0.0,0.0,27.33,924.083,0,0,0,
467,377.616,-11.72,-1,-1,27.33,924.037,0,0,0,
468,378.276,-11.623,0.0,0.0,27.335,924.054,0,0,0,
469,378.937,-12.273,-1,-1,27.327,924.112,0,0,0,
470,379.597,-11.851,-1,-1,27.332,924.089,0,0,0,
471,380.257,-12.061,0.0,0.0,27.345,924.127,0,0,0,
472,380.917,-12.174,0.0,0.0,27.357,924.131,0,0,0,
473,381.577,-12.536,-1,-1,27.362,924.149,0,0,0,
474,382.237,-12.483,0.0,0.0,27.37,924.114,0,0,0,
475,382.897,-12.819,-1,-1,27.367,924.212,0,0,0,
476,383.558,-12.68,-1,-1,27.377,924.2,0,0,0,
477,384.217,-12.96,0.0,0.0,27.38,924.211,0,0,0,
478,384.877,-12.991,0.0,0.0,27.387,924.256,0,0,0,
479,385.537,-13.274,-1,-1,27.387,924.251,0,0,0,
480,386.598,-13.703,0.0,0.0,27.325,924.302,0,0,0,
481,387.258,-14.155,-1,-1,27.395,924.295,0,0,0,
482,387.919,-14.433,-1,-1,27.402,924.365,0,0,0,
483,388.579,-15.086,-1,-1,27.407,924.419,0,0,0,
484,389.239,-15.226,0.0,0.0,27.407,924.433,0,0,0,
485,389.899,-15.683,0.0,0.0,27.417,924.469,0,0,0,
486,390.559,-15.585,-1,-1,27.417,924.506,0,0,0,
487,391.219,-16.297,0.0,0.0,27.417,924.55,0,0,0,
488,391.879,-16.321,-1,-1,27.425,924.572,0,0,0,
489,392.54,-16.51,-1,-1,27.432,924.596,0,0,0,
490,393.2,-15.379,-1,-1,27.417,924.669,0,0,0,
491,393.86,-16.939,0.0,0.0,27.4,924.67,0,0,0,
492,394.52,-16.184,0.0,0.0,27.4,924.647,0,0,0,
493,395.18,-17.088,-1,-1,27.402,924.682,0,0,0,
494,395.84,-17.194,0.0,0.0,27.412,924.715,0,0,0,
495,396.501,-16.828,-1,-1,27.425,924.673,0,0,0,
496,397.161,-17.618,-1,-1,27.427,924.704,0,0,0,
497,397.821,-16.82,-1,-1,27.43,924.721,0,0,0,
498,398.481,-16.959,0.0,0.0,27.43,924.678,0,0,0,
499,399.141,-17.724,0.0,0.0,27.422,924.674,0,0,0,
500,400.201,-17.396,-1,-1,27.362,924.705,0,0,0,
501,400.861,-17.4,0.0,0.0,27.425,924.657,0,0,0,
502,401.522,-17.419,-1,-1,27.435,924.697,0,0,0,
503,402.182,-17.179,-1,-1,27.427,924.639,0,0,0,
504,402.842,-16.917,0.0,0.0,27.422,924.596,0,0,0,
505,403.502,-16.404,0.0,0.0,27.437,924.613,0,0,0,
506,404.162,-17.008,-1,-1,27.432,924.684,0,0,0,
507,404.822,-16.736,0.0,0.0,27.427,924.585,0,0,0,
508,405.482,-17.069,-1,-1,27.425,924.615,0,0,0,
509,406.143,-16.473,-1,-1,27.417,924.673,0,0,0,
510,406.802,-17.238,0.0,0.0,27.415,924.708,0,0,0,
511,407.463,-18.508,0.0,0.0,27.432,924.794,0,0,0,
512,408.122,-18.65,-1,-1,27.42,924.845,0,0,0,
513,408.782,-19.805,0.0,0.0,27.435,924.829,0,0,0,
514,409.443,-19.417,-1,-1,27.435,924.823,0,0,0,
515,410.103,-19.098,-1,-1,27.45,924.885,0,0,0,
516,410.763,-19.156,0.0,0.0,27.435,924.898,0,0,0,
517,411.423,-19.643,0.0,0.0,27.45,924.888,0,0,0,
518,412.083,-19.952,-1,-1,27.445,924.984,0,0,0,
519,412.743,-20.553,0.0,0.0,27.447,924.853,0,0,0,
520,413.803,-19.788,-1,-1,27.382,924.93,0,0,0,
521,414.464,-19.846,-1,-1,27.447,924.974,0,0,0,
522,415.124,-20.259,0.0,0.0,27.445,924.965,0,0,0,
