n,timestamp (s),altitude (m),latitude,longitude,temperature (C),pressure (hPa),acceleration,gyroscope,battery,Flags
106,6912.492,-0.445,-1,-1,22.76,1001.637,0,0,0,
107,6913.153,-0.44,-1,-1,22.755,1001.632,0,0,0,
108,6913.814,-0.343,-1,-1,22.758,1001.624,0,0,0,
109,6914.475,-0.416,-1,-1,22.75,1001.604,0,0,0,
110,6915.135,-0.472,0.0,0.0,22.755,1001.619,0,0,0,
111,6915.795,-0.433,0.0,0.0,22.763,1001.617,0,0,0,
112,6916.456,-0.481,-1,-1,22.765,1001.637,0,0,0,
113,6917.116,-0.336,0.0,0.0,22.77,1001.621,0,0,0,
114,6917.777,-0.374,-1,-1,22.775,1001.617,0,0,0,
115,6918.438,-0.451,-1,-1,22.773,1001.619,0,0,0,
116,6919.098,-0.382,-1,-1,22.78,1001.62,0,0,0,
117,6919.759,-0.545,-1,-1,22.783,1001.624,0,0,0,
118,6920.419,-0.405,0.0,0.0,22.785,1001.645,0,0,0,
119,6921.08,-0.632,0.0,0.0,22.785,1001.622,0,0,0,
120,6921.74,-0.503,-1,-1,22.788,1001.615,0,0,0,
121,6922.4,-0.526,0.0,0.0,22.79,1001.62,0,0,0,
122,6923.061,-0.595,-1,-1,22.803,1001.612,0,0,0,
123,6923.721,-0.525,-1,-1,22.808,1001.628,0,0,0,
124,6924.382,-0.375,-1,-1,22.805,1001.63,0,0,0,
125,6925.043,-0.507,-1,-1,22.808,1001.654,0,0,0,
126,6925.703,-0.761,0.0,0.0,22.815,1001.648,0,0,0,
127,6926.363,-0.678,0.0,0.0,22.815,1001.638,0,0,0,
128,6927.023,-0.525,-1,-1,22.815,1001.624,0,0,0,
129,6927.683,-0.486,0.0,0.0,22.83,1001.637,0,0,0,
130,6928.344,-0.504,-1,-1,22.828,1001.659,0,0,0,
131,6929.004,-0.44,-1,-1,22.835,1001.669,0,0,0,
132,6929.664,-0.412,-1,-1,22.835,1001.647,0,0,0,
133,6930.325,-0.685,-1,-1,22.85,1001.641,0,0,0,
134,6930.985,-0.685,0.0,0.0,22.852,1001.632,0,0,0,
135,6931.645,-0.616,0.0,0.0,22.857,1001.636,0,0,0,
136,6932.305,-0.823,-1,-1,22.85,1001.664,0,0,0,
137,6932.966,-0.521,0.0,0.0,22.855,1001.668,0,0,0,
138,6933.626,-0.692,-1,-1,22.867,1001.673,0,0,0,
139,6934.287,-0.503,-1,-1,22.867,1001.646,0,0,0,
140,6934.949,-0.702,-1,-1,22.875,1001.636,0,0,0,
141,6935.61,-0.465,-1,-1,22.88,1001.664,0,0,0,
142,6936.27,-0.427,0.0,0.0,22.892,1001.667,0,0,0,
143,6936.93,-0.552,0.0,0.0,22.895,1001.659,0,0,0,
144,6937.59,-0.45,-1,-1,22.895,1001.625,0,0,0,
145,6938.25,-0.51,0.0,0.0,22.9,1001.621,0,0,0,
146,6938.91,-0.682,-1,-1,22.902,1001.636,0,0,0,
147,6939.571,-0.486,-1,-1,22.92,1001.675,0,0,0,
148,6940.232,-0.5,-1,-1,22.915,1001.638,0,0,0,
149,6940.893,-0.656,-1,-1,22.925,1001.643,0,0,0,
150,6941.553,-0.508,0.0,0.0,22.925,1001.643,0,0,0,
151,6942.213,-0.651,0.0,0.0,22.93,1001.65,0,0,0,
152,6942.873,-0.406,-1,-1,22.937,1001.623,0,0,0,
153,6943.533,-0.669,0.0,0.0,22.937,1001.646,0,0,0,
154,6944.194,-0.661,-1,-1,22.94,1001.66,0,0,0,
155,6944.855,-0.159,-1,-1,22.947,1001.643,0,0,0,
156,6945.515,-0.394,-1,-1,22.947,1001.647,0,0,0,
157,6946.176,-0.747,-1,-1,22.952,1001.625,0,0,0,
158,6946.836,-0.584,0.0,0.0,22.96,1001.64,0,0,0,
159,6947.496,-0.543,0.0,0.0,22.957,1001.641,0,0,0,
160,6948.157,-0.385,-1,-1,22.96,1001.668,0,0,0,
161,6948.817,-0.505,0.0,0.0,22.967,1001.638,0,0,0,
162,6949.477,-0.701,-1,-1,22.975,1001.673,0,0,0,
163,6950.138,-0.559,-1,-1,22.977,1001.648,0,0,0,
164,6950.798,-0.596,-1,-1,22.975,1001.627,0,0,0,
