n,timestamp (s),altitude (m),latitude,longitude,temperature (C),pressure (hPa),acceleration,gyroscope,battery,Flags
815,590.318,-0.999,-1,-1,22.621,1002.015,0,0,0,
816,590.979,-0.716,0.0,0.0,22.628,1001.98,0,0,0,
817,591.639,-0.929,-1,-1,22.635,1002.003,0,0,0,
818,592.299,-0.934,-1,-1,22.625,1001.983,0,0,0,
819,592.959,-0.819,0.0,0.0,22.625,1001.999,0,0,0,
820,594.02,-0.668,0.0,0.0,22.548,1001.947,0,0,0,
821,594.68,-0.716,-1,-1,22.621,1001.97,0,0,0,
822,595.341,-0.842,0.0,0.0,22.621,1001.991,0,0,0,
823,596.001,-0.856,-1,-1,22.608,1001.982,0,0,0,
824,596.661,-0.833,-1,-1,22.618,1001.986,0,0,0,
825,597.321,-0.889,0.0,0.0,22.608,1001.973,0,0,0,
826,597.982,-0.953,0.0,0.0,22.615,1001.997,0,0,0,
827,598.642,-0.855,-1,-1,22.618,1002.008,0,0,0,
828,599.302,-1.042,0.0,0.0,22.611,1001.995,0,0,0,
829,599.963,-0.911,-1,-1,22.618,1001.983,0,0,0,
830,600.623,-0.883,-1,-1,22.63,1001.992,0,0,0,
831,601.283,-1.078,0.0,0.0,22.615,1001.99,0,0,0,
832,601.943,-0.801,0.0,0.0,22.603,1001.972,0,0,0,
833,602.603,-0.754,-1,-1,22.611,1001.976,0,0,0,
834,603.264,-0.656,0.0,0.0,22.603,1001.975,0,0,0,
835,603.924,-0.526,-1,-1,22.603,1001.961,0,0,0,
836,604.584,-0.697,-1,-1,22.601,1001.981,0,0,0,
837,605.244,-0.568,0.0,0.0,22.605,1001.999,0,0,0,
838,605.905,-0.619,0.0,0.0,22.603,1001.996,0,0,0,
839,606.565,-0.843,-1,-1,22.603,1001.987,0,0,0,
840,607.625,-0.605,0.0,0.0,22.531,1001.995,0,0,0,
841,608.286,-0.801,-1,-1,22.596,1001.976,0,0,0,
842,608.946,-0.559,-1,-1,22.596,1001.979,0,0,0,
843,609.606,-0.685,0.0,0.0,22.601,1001.999,0,0,0,
844,610.267,-0.894,0.0,0.0,22.586,1001.958,0,0,0,
845,610.927,-0.709,-1,-1,22.586,1001.971,0,0,0,
846,611.587,-0.888,0.0,0.0,22.593,1001.975,0,0,0,
847,612.248,-0.936,-1,-1,22.596,1001.99,0,0,0,
848,612.908,-0.777,-1,-1,22.591,1001.986,0,0,0,
849,613.568,-0.792,0.0,0.0,22.596,1002.007,0,0,0,
850,614.228,-0.843,0.0,0.0,22.593,1001.992,0,0,0,
851,614.889,-0.55,-1,-1,22.593,1001.991,0,0,0,
852,615.549,-0.801,0.0,0.0,22.591,1001.977,0,0,0,
853,616.209,-0.801,-1,-1,22.593,1001.991,0,0,0,
854,616.87,-0.554,-1,-1,22.586,1001.974,0,0,0,
855,617.53,-0.75,0.0,0.0,22.586,1001.969,0,0,0,
856,618.19,-0.624,0.0,0.0,22.586,1001.981,0,0,0,
857,618.85,-0.735,-1,-1,22.598,1001.963,0,0,0,
858,619.511,-0.449,0.0,0.0,22.58,1001.966,0,0,0,
859,620.171,-0.485,-1,-1,22.583,1001.979,0,0,0,
860,621.232,-0.675,-1,-1,22.516,1001.961,0,0,0,
861,621.892,-0.723,0.0,0.0,22.566,1001.972,0,0,0,
862,622.552,-0.648,0.0,0.0,22.576,1001.964,0,0,0,
863,623.212,-0.578,-1,-1,22.576,1001.979,0,0,0,
864,623.873,-0.634,0.0,0.0,22.571,1001.969,0,0,0,
865,624.533,-0.838,-1,-1,22.576,1001.963,0,0,0,
866,625.194,-0.472,-1,-1,22.578,1001.953,0,0,0,
867,625.854,-0.5,0.0,0.0,22.576,1001.965,0,0,0,
868,626.514,-0.666,0.0,0.0,22.578,1001.961,0,0,0,
869,627.175,-0.542,-1,-1,22.576,1001.97,0,0,0,
870,627.835,-0.611,0.0,0.0,22.573,1001.985,0,0,0,
871,628.496,-0.388,-1,-1,22.571,1001.97,0,0,0,
872,629.156,-0.43,-1,-1,22.58,1001.977,0,0,0,
873,629.816,-0.551,0.0,0.0,22.573,1001.948,0,0,0,
874,630.476,-0.612,0.0,0.0,22.576,1001.953,0,0,0,
875,631.137,-0.459,-1,-1,22.576,1001.95,0,0,0,
876,631.797,-0.31,0.0,0.0,22.573,1001.945,0,0,0,
877,632.458,-0.421,-1,-1,22.573,1001.95,0,0,0,
878,633.118,-0.62,-1,-1,22.583,1001.965,0,0,0,
879,633.779,-0.463,0.0,0.0,22.571,1001.951,0,0,0,
880,634.839,-0.336,0.0,0.0,22.503,1001.939,0,0,0,
881,635.499,-0.43,-1,-1,22.563,1001.971,0,0,0,
882,636.16,-0.676,0.0,0.0,22.568,1001.945,0,0,0,
883,636.82,-0.505,-1,-1,22.566,1001.97,0,0,0,
884,637.481,-0.435,-1,-1,22.573,1001.969,0,0,0,
885,638.141,-0.584,0.0,0.0,22.573,1001.938,0,0,0,
886,638.801,-0.403,0.0,0.0,22.573,1001.916,0,0,0,
887,639.461,-0.073,-1,-1,22.576,1001.964,0,0,0,
888,640.121,-0.644,0.0,0.0,22.571,1001.946,0,0,0,
889,640.782,-0.351,-1,-1,22.568,1001.955,0,0,0,
890,641.442,-0.556,-1,-1,22.578,1001.968,0,0,0,
891,642.103,-0.496,0.0,0.0,22.573,1001.937,0,0,0,
892,642.763,-0.486,0.0,0.0,22.566,1001.937,0,0,0,
893,643.423,-0.575,-1,-1,22.566,1001.956,0,0,0,
894,644.084,-0.48,0.0,0.0,22.571,1001.942,0,0,0,
895,644.744,-0.36,-1,-1,22.571,1001.981,0,0,0,
896,645.404,-0.309,-1,-1,22.568,1001.932,0,0,0,
897,646.065,-0.315,0.0,0.0,22.566,1001.944,0,0,0,
898,646.725,-0.528,0.0,0.0,22.566,1001.947,0,0,0,
899,647.385,-0.467,-1,-1,22.573,1001.949,0,0,0,
900,648.446,-0.453,0.0,0.0,22.506,1001.948,0,0,0,
901,649.107,-0.394,-1,-1,22.561,1001.921,0,0,0,
902,649.767,-0.282,-1,-1,22.563,1001.932,0,0,0,
903,650.427,-0.42,0.0,0.0,22.566,1001.951,0,0,0,
904,651.087,-0.468,0.0,0.0,22.563,1001.923,0,0,0,
905,651.748,-0.608,-1,-1,22.563,1001.937,0,0,0,
906,652.408,-0.481,0.0,0.0,22.561,1001.958,0,0,0,
907,653.069,-0.399,-1,-1,22.558,1001.913,0,0,0,
908,653.729,-0.421,-1,-1,22.556,1001.913,0,0,0,
909,654.389,-0.37,0.0,0.0,22.553,1001.95,0,0,0,
910,655.05,-0.481,0.0,0.0,22.548,1001.951,0,0,0,
911,655.71,-0.644,-1,-1,22.558,1001.967,0,0,0,
912,656.37,-0.645,0.0,0.0,22.561,1001.937,0,0,0,
913,657.031,-0.101,-1,-1,22.546,1001.909,0,0,0,
914,657.691,-0.64,-1,-1,22.558,1001.956,0,0,0,
915,658.351,-0.556,0.0,0.0,22.546,1001.942,0,0,0,
916,659.012,-0.57,0.0,0.0,22.551,1001.975,0,0,0,
917,659.672,-0.506,-1,-1,22.556,1001.967,0,0,0,
918,660.332,-0.477,0.0,0.0,22.546,1001.929,0,0,0,
919,660.993,-0.469,-1,-1,22.546,1001.955,0,0,0,
920,662.054,-0.629,-1,-1,22.486,1001.948,0,0,0,
921,662.714,-0.706,0.0,0.0,22.531,1001.955,0,0,0,
922,663.374,-0.553,0.0,0.0,22.541,1001.969,0,0,0,
923,664.034,-0.228,-1,-1,22.533,1001.963,0,0,0,
924,664.695,-0.646,0.0,0.0,22.538,1001.97,0,0,0,
925,665.356,-0.529,-1,-1,22.533,1001.982,0,0,0,
926,666.016,-0.702,-1,-1,22.541,1001.978,0,0,0,
927,666.676,-0.598,0.0,0.0,22.536,1001.963,0,0,0,
928,667.336,-0.557,0.0,0.0,22.533,1001.943,0,0,0,
929,667.997,-0.493,-1,-1,22.541,1001.963,0,0,0,
930,668.657,-0.45,0.0,0.0,22.531,1001.951,0,0,0,
931,669.318,-0.344,-1,-1,22.528,1001.957,0,0,0,
932,669.978,-0.595,-1,-1,22.533,1001.957,0,0,0,
933,670.638,-0.358,0.0,0.0,22.531,1001.939,0,0,0,
934,671.298,-0.612,0.0,0.0,22.533,1001.954,0,0,0,
935,671.959,-0.483,-1,-1,22.533,1001.953,0,0,0,
936,672.619,-0.548,0.0,0.0,22.526,1001.965,0,0,0,
937,673.28,-0.612,-1,-1,22.531,1001.971,0,0,0,
938,673.94,-0.553,-1,-1,22.526,1001.942,0,0,0,
939,674.601,-0.623,0.0,0.0,22.528,1001.975,0,0,0,
940,675.662,-0.415,0.0,0.0,22.468,1001.94,0,0,0,
941,676.323,-0.474,-1,-1,22.531,1001.945,0,0,0,
942,676.984,-0.567,0.0,0.0,22.526,1001.928,0,0,0,
943,677.645,-0.64,-1,-1,22.526,1001.968,0,0,0,
944,678.306,-0.646,-1,-1,22.536,1001.919,0,0,0,
945,678.966,-0.525,0.0,0.0,22.528,1001.944,0,0,0,
946,679.627,-0.678,0.0,0.0,22.533,1001.921,0,0,0,
947,680.288,-0.757,-1,-1,22.538,1001.943,0,0,0,
948,680.949,-0.441,0.0,0.0,22.533,1001.988,0,0,0,
949,681.61,-0.85,-1,-1,22.536,1001.948,0,0,0,
950,682.271,-0.417,-1,-1,22.536,1001.95,0,0,0,
951,682.931,-0.278,0.0,0.0,22.533,1001.944,0,0,0,
952,683.592,-0.599,0.0,0.0,22.531,1001.949,0,0,0,
953,684.252,-0.334,-1,-1,22.541,1001.908,0,0,0,
954,684.913,-0.631,0.0,0.0,22.543,1001.964,0,0,0,
955,685.574,-0.515,-1,-1,22.541,1001.936,0,0,0,
956,686.235,-0.292,-1,-1,22.543,1001.931,0,0,0,
957,686.896,-0.506,0.0,0.0,22.533,1001.915,0,0,0,
958,687.557,-0.738,0.0,0.0,22.551,1001.952,0,0,0,
959,688.217,-0.613,-1,-1,22.553,1001.947,0,0,0,
960,689.278,-0.333,0.0,0.0,22.476,1001.883,0,0,0,
961,689.939,-0.422,-1,-1,22.536,1001.929,0,0,0,
962,690.6,-0.539,-1,-1,22.548,1001.918,0,0,0,
963,691.26,-0.519,0.0,0.0,22.553,1001.932,0,0,0,
964,691.921,-0.603,0.0,0.0,22.548,1001.946,0,0,0,
965,692.581,-0.762,-1,-1,22.551,1001.945,0,0,0,
966,693.242,-0.519,0.0,0.0,22.548,1001.974,0,0,0,
967,693.903,-0.595,-1,-1,22.551,1001.922,0,0,0,
968,694.563,-0.51,-1,-1,22.553,1001.944,0,0,0,
969,695.224,-0.506,0.0,0.0,22.548,1001.959,0,0,0,
970,695.885,-0.51,0.0,0.0,22.548,1001.949,0,0,0,
971,696.545,-0.421,-1,-1,22.553,1001.937,0,0,0,
972,697.205,-0.566,0.0,0.0,22.546,1001.931,0,0,0,
973,697.866,-0.646,-1,-1,22.533,1001.954,0,0,0,
974,698.527,-0.363,-1,-1,22.533,1001.935,0,0,0,
975,699.188,-0.292,0.0,0.0,22.531,1001.944,0,0,0,
976,699.848,-0.553,0.0,0.0,22.526,1001.96,0,0,0,
977,700.509,-0.626,-1,-1,22.536,1001.956,0,0,0,
978,701.17,-0.521,0.0,0.0,22.538,1001.939,0,0,0,
979,701.831,-0.501,-1,-1,22.541,1001.934,0,0,0,
980,702.892,-0.264,-1,-1,22.473,1001.928,0,0,0,
981,703.552,-0.46,0.0,0.0,22.526,1001.954,0,0,0,
982,704.213,-0.589,0.0,0.0,22.531,1001.967,0,0,0,
983,704.873,-0.612,-1,-1,22.528,1001.941,0,0,0,
984,705.534,-0.34,0.0,0.0,22.521,1001.938,0,0,0,
985,706.195,-0.549,-1,-1,22.516,1001.937,0,0,0,
986,706.855,-0.623,-1,-1,22.523,1001.955,0,0,0,
987,707.516,-0.697,0.0,0.0,22.523,1001.957,0,0,0,
988,708.176,-0.433,0.0,0.0,22.526,1001.947,0,0,0,
989,708.836,-0.441,-1,-1,22.526,1001.937,0,0,0,
990,709.497,-0.4,0.0,0.0,22.523,1001.963,0,0,0,
991,710.158,-0.424,-1,-1,22.526,1001.922,0,0,0,
992,710.819,-0.293,-1,-1,22.523,1001.907,0,0,0,
993,711.479,-0.507,0.0,0.0,22.526,1001.93,0,0,0,
994,712.139,-0.39,0.0,0.0,22.523,1001.903,0,0,0,
995,712.8,-0.306,-1,-1,22.523,1001.94,0,0,0,
996,713.46,-0.353,0.0,0.0,22.516,1001.955,0,0,0,
997,714.121,-0.553,-1,-1,22.531,1001.94,0,0,0,
998,714.782,-0.209,-1,-1,22.528,1001.926,0,0,0,
999,715.442,-0.145,0.0,0.0,22.536,1001.925,0,0,0,
1000,716.503,-0.199,0.0,0.0,22.463,1001.928,0,0,0,
1001,717.163,-0.4,-1,-1,22.526,1001.935,0,0,0,
1002,717.824,-0.404,0.0,0.0,22.526,1001.943,0,0,0,
1003,718.485,-0.706,-1,-1,22.526,1001.957,0,0,0,
1004,719.146,-0.549,-1,-1,22.521,1001.915,0,0,0,
1005,719.806,-0.382,0.0,0.0,22.521,1001.941,0,0,0,
1006,720.467,-0.474,0.0,0.0,22.526,1001.947,0,0,0,
1007,721.127,-0.451,-1,-1,22.521,1001.924,0,0,0,
1008,721.788,-0.364,0.0,0.0,22.518,1001.949,0,0,0,
1009,722.449,-0.461,-1,-1,22.513,1001.94,0,0,0,
1010,723.109,-0.345,-1,-1,22.513,1001.949,0,0,0,
1011,723.77,-0.367,0.0,0.0,22.516,1001.938,0,0,0,
1012,724.43,-0.312,0.0,0.0,22.523,1001.905,0,0,0,
1013,725.091,-0.261,-1,-1,22.521,1001.952,0,0,0,
1014,725.751,-0.306,0.0,0.0,22.526,1001.936,0,0,0,
1015,726.412,-0.223,-1,-1,22.526,1001.98,0,0,0,
1016,727.073,-0.251,-1,-1,22.526,1001.932,0,0,0,
1017,727.733,-0.312,0.0,0.0,22.523,1001.927,0,0,0,
1018,728.394,-0.577,0.0,0.0,22.531,1001.97,0,0,0,
1019,729.054,-0.558,-1,-1,22.523,1001.946,0,0,0,
1020,730.115,-0.441,0.0,0.0,22.461,1001.946,0,0,0,
1021,730.776,-0.526,-1,-1,22.523,1001.928,0,0,0,
1022,731.437,-0.2,-1,-1,22.526,1001.924,0,0,0,
1023,732.097,-0.562,0.0,0.0,22.533,1001.932,0,0,0,
1024,732.758,-0.589,0.0,0.0,22.538,1001.97,0,0,0,
1025,733.418,-0.437,-1,-1,22.528,1001.919,0,0,0,
1026,734.079,-0.26,0.0,0.0,22.538,1001.93,0,0,0,
1027,734.74,-0.4,-1,-1,22.533,1001.948,0,0,0,
1028,735.4,-0.218,-1,-1,22.531,1001.924,0,0,0,
1029,736.061,-0.39,0.0,0.0,22.533,1001.929,0,0,0,
1030,736.721,-0.257,0.0,0.0,22.536,1001.919,0,0,0,
1031,737.382,0.126,-1,-1,22.526,1001.906,0,0,0,
1032,738.043,-0.111,0.0,0.0,22.528,1001.943,0,0,0,
1033,738.703,-0.292,-1,-1,22.526,1001.961,0,0,0,
1034,739.364,-0.271,-1,-1,22.521,1001.906,0,0,0,
1035,740.024,-0.396,0.0,0.0,22.528,1001.887,0,0,0,
1036,740.685,-0.452,0.0,0.0,22.523,1001.902,0,0,0,
1037,741.345,-0.116,-1,-1,22.518,1001.927,0,0,0,
1038,742.006,-0.386,0.0,0.0,22.516,1001.903,0,0,0,
1039,742.667,0.018,-1,-1,22.516,1001.905,0,0,0,
1040,743.728,-0.167,-1,-1,22.456,1001.888,0,0,0,
1041,744.388,-0.07,0.0,0.0,22.513,1001.915,0,0,0,
1042,745.049,-0.312,0.0,0.0,22.526,1001.906,0,0,0,
1043,745.709,0.134,-1,-1,22.523,1001.894,0,0,0,
1044,746.37,0.148,0.0,0.0,22.528,1001.882,0,0,0,
1045,747.031,-0.099,-1,-1,22.523,1001.927,0,0,0,
1046,747.691,-0.367,-1,-1,22.521,1001.901,0,0,0,
1047,748.352,-0.121,0.0,0.0,22.513,1001.891,0,0,0,
1048,749.012,-0.001,0.0,0.0,22.508,1001.915,0,0,0,
1049,749.672,-0.14,-1,-1,22.518,1001.895,0,0,0,
1050,750.333,-0.121,0.0,0.0,22.516,1001.908,0,0,0,
1051,750.993,-0.043,-1,-1,22.516,1001.881,0,0,0,
1052,751.654,-0.205,-1,-1,22.521,1001.921,0,0,0,
1053,752.314,-0.15,0.0,0.0,22.516,1001.902,0,0,0,
1054,752.975,-0.2,0.0,0.0,22.521,1001.92,0,0,0,
1055,753.635,-0.061,-1,-1,22.526,1001.902,0,0,0,
1056,754.295,-0.02,0.0,0.0,22.521,1001.913,0,0,0,
1057,754.956,-0.084,-1,-1,22.518,1001.896,0,0,0,
1058,755.617,-0.089,-1,-1,22.516,1001.902,0,0,0,
1059,756.277,-0.116,0.0,0.0,22.516,1001.916,0,0,0,
1060,757.338,-0.009,0.0,0.0,22.456,1001.878,0,0,0,
1061,757.998,-0.322,-1,-1,22.513,1001.891,0,0,0,
1062,758.659,-0.173,0.0,0.0,22.523,1001.89,0,0,0,
1063,759.32,0.092,-1,-1,22.526,1001.873,0,0,0,
1064,759.98,-0.251,-1,-1,22.518,1001.897,0,0,0,
1065,760.641,-0.139,0.0,0.0,22.531,1001.909,0,0,0,
1066,761.301,-0.145,0.0,0.0,22.526,1001.923,0,0,0,
1067,761.961,-0.028,-1,-1,22.536,1001.927,0,0,0,
1068,762.622,-0.065,0.0,0.0,22.526,1001.924,0,0,0,
1069,763.283,-0.125,-1,-1,22.536,1001.88,0,0,0,
1070,763.944,-0.167,-1,-1,22.536,1001.886,0,0,0,
1071,764.604,-0.168,0.0,0.0,22.531,1001.93,0,0,0,
1072,765.264,0.135,0.0,0.0,22.531,1001.909,0,0,0,
1073,765.925,0.074,-1,-1,22.536,1001.862,0,0,0,
1074,766.585,0.029,0.0,0.0,22.541,1001.894,0,0,0,
1075,767.246,-0.014,-1,-1,22.543,1001.88,0,0,0,
1076,767.906,0.089,-1,-1,22.541,1001.876,0,0,0,
1077,768.567,-0.045,0.0,0.0,22.538,1001.891,0,0,0,
1078,769.227,0.019,0.0,0.0,22.551,1001.896,0,0,0,
1079,769.887,-0.204,-1,-1,22.556,1001.904,0,0,0,
1080,770.949,-0.054,0.0,0.0,22.483,1001.873,0,0,0,
1081,771.609,0.037,-1,-1,22.543,1001.892,0,0,0,
1082,772.27,0.053,-1,-1,22.553,1001.863,0,0,0,
1083,772.93,0.001,0.0,0.0,22.561,1001.895,0,0,0,
1084,773.59,0.144,0.0,0.0,22.556,1001.881,0,0,0,
1085,774.251,0.005,-1,-1,22.553,1001.894,0,0,0,
1086,774.911,0.043,0.0,0.0,22.563,1001.898,0,0,0,
1087,775.572,0.229,-1,-1,22.561,1001.875,0,0,0,
1088,776.232,0.012,-1,-1,22.561,1001.879,0,0,0,
1089,776.893,0.122,0.0,0.0,22.573,1001.935,0,0,0,
1090,777.553,0.04,0.0,0.0,22.568,1001.868,0,0,0,
1091,778.213,-0.076,-1,-1,22.573,1001.887,0,0,0,
1092,778.874,0.136,0.0,0.0,22.568,1001.839,0,0,0,
1093,779.535,0.076,-1,-1,22.573,1001.914,0,0,0,
1094,780.195,0.001,-1,-1,22.573,1001.926,0,0,0,
1095,780.855,0.35,0.0,0.0,22.583,1001.878,0,0,0,
1096,781.516,0.007,0.0,0.0,22.573,1001.893,0,0,0,
1097,782.176,0.434,-1,-1,22.583,1001.884,0,0,0,
1098,782.837,0.123,0.0,0.0,22.58,1001.891,0,0,0,
1099,783.497,0.007,-1,-1,22.58,1001.913,0,0,0,
1100,784.558,0.287,-1,-1,22.513,1001.869,0,0,0,
1101,785.218,0.085,0.0,0.0,22.58,1001.892,0,0,0,
1102,785.879,0.262,0.0,0.0,22.596,1001.866,0,0,0,
1103,786.539,0.248,-1,-1,22.583,1001.875,0,0,0,
1104,787.2,0.454,0.0,0.0,22.601,1001.855,0,0,0,
1105,787.861,0.217,-1,-1,22.598,1001.892,0,0,0,
1106,788.521,0.431,-1,-1,22.608,1001.879,0,0,0,
1107,789.181,0.171,0.0,0.0,22.596,1001.862,0,0,0,
1108,789.842,0.255,0.0,0.0,22.588,1001.878,0,0,0,
1109,790.502,0.32,-1,-1,22.598,1001.874,0,0,0,
1110,791.163,0.348,0.0,0.0,22.598,1001.855,0,0,0,
1111,791.823,0.138,-1,-1,22.593,1001.886,0,0,0,
1112,792.484,0.144,-1,-1,22.593,1001.875,0,0,0,
1113,793.144,0.421,0.0,0.0,22.601,1001.847,0,0,0,
1114,793.805,0.432,0.0,0.0,22.601,1001.844,0,0,0,
1115,794.465,0.548,-1,-1,22.608,1001.868,0,0,0,
1116,795.126,0.277,0.0,0.0,22.608,1001.861,0,0,0,
1117,795.786,0.598,-1,-1,22.601,1001.859,0,0,0,
1118,796.447,0.692,-1,-1,22.603,1001.819,0,0,0,
1119,797.107,0.163,0.0,0.0,22.601,1001.865,0,0,0,
1120,798.168,0.52,0.0,0.0,22.533,1001.825,0,0,0,
1121,798.828,0.418,-1,-1,22.603,1001.848,0,0,0,
1122,799.489,0.454,0.0,0.0,22.605,1001.867,0,0,0,
1123,800.149,0.311,-1,-1,22.611,1001.871,0,0,0,
1124,800.81,0.316,-1,-1,22.611,1001.872,0,0,0,
1125,801.47,0.311,0.0,0.0,22.613,1001.856,0,0,0,
1126,802.13,0.497,0.0,0.0,22.618,1001.864,0,0,0,
1127,802.791,0.399,-1,-1,22.613,1001.868,0,0,0,
1128,803.451,0.209,0.0,0.0,22.625,1001.844,0,0,0,
1129,804.111,0.181,-1,-1,22.625,1001.844,0,0,0,
1130,804.772,0.594,-1,-1,22.615,1001.812,0,0,0,
1131,805.432,0.348,0.0,0.0,22.623,1001.841,0,0,0,
1132,806.092,0.354,0.0,0.0,22.623,1001.849,0,0,0,
1133,806.753,0.432,-1,-1,22.621,1001.861,0,0,0,
1134,807.413,0.595,0.0,0.0,22.608,1001.824,0,0,0,
1135,808.074,0.512,-1,-1,22.623,1001.844,0,0,0,
1136,808.734,0.465,0.0,0.0,22.621,1001.856,0,0,0,
1137,809.395,0.366,0.0,0.0,22.625,1001.845,0,0,0,
1138,810.055,0.311,-1,-1,22.628,1001.853,0,0,0,
1139,810.716,0.456,0.0,0.0,22.633,1001.839,0,0,0,
1140,811.777,0.651,-1,-1,22.563,1001.851,0,0,0,
1141,812.437,0.455,0.0,0.0,22.625,1001.84,0,0,0,
1142,813.098,0.409,0.0,0.0,22.635,1001.847,0,0,0,
1143,813.758,0.554,-1,-1,22.628,1001.838,0,0,0,
1144,814.418,0.642,0.0,0.0,22.635,1001.871,0,0,0,
1145,815.079,0.702,-1,-1,22.633,1001.83,0,0,0,
1146,815.739,0.466,0.0,0.0,22.63,1001.826,0,0,0,
1147,816.4,0.489,0.0,0.0,22.64,1001.851,0,0,0,
1148,817.06,0.438,-1,-1,22.635,1001.852,0,0,0,
1149,817.72,0.576,0.0,0.0,22.64,1001.85,0,0,0,
1150,818.381,0.787,-1,-1,22.633,1001.837,0,0,0,
1151,819.041,0.443,0.0,0.0,22.64,1001.812,0,0,0,
1152,819.702,0.494,0.0,0.0,22.64,1001.83,0,0,0,
1153,820.362,0.54,-1,-1,22.643,1001.827,0,0,0,
1154,821.023,0.481,0.0,0.0,22.648,1001.811,0,0,0,
1155,821.683,0.624,-1,-1,22.648,1001.835,0,0,0,
1156,822.344,0.504,0.0,0.0,22.65,1001.819,0,0,0,
1157,823.004,0.573,0.0,0.0,22.65,1001.846,0,0,0,
1158,823.664,0.629,-1,-1,22.645,1001.818,0,0,0,
1159,824.325,0.503,0.0,0.0,22.655,1001.827,0,0,0,
1160,825.386,0.773,-1,-1,22.58,1001.81,0,0,0,
1161,826.046,0.755,0.0,0.0,22.653,1001.8,0,0,0,
1162,826.707,0.791,0.0,0.0,22.65,1001.801,0,0,0,
1163,827.367,0.689,-1,-1,22.653,1001.836,0,0,0,
1164,828.028,0.773,0.0,0.0,22.658,1001.808,0,0,0,
1165,828.688,0.48,-1,-1,22.66,1001.843,0,0,0,
1166,829.348,1.006,0.0,0.0,22.658,1001.825,0,0,0,
1167,830.009,0.634,0.0,0.0,22.655,1001.844,0,0,0,
1168,830.669,0.783,-1,-1,22.655,1001.784,0,0,0,
1169,831.33,0.438,0.0,0.0,22.655,1001.804,0,0,0,
1170,831.99,0.787,-1,-1,22.658,1001.803,0,0,0,
1171,832.65,0.689,0.0,0.0,22.65,1001.81,0,0,0,
1172,833.311,0.787,0.0,0.0,22.653,1001.811,0,0,0,
1173,833.971,0.784,-1,-1,22.655,1001.854,0,0,0,
1174,834.632,0.656,0.0,0.0,22.658,1001.841,0,0,0,
1175,835.292,0.857,-1,-1,22.658,1001.82,0,0,0,
1176,835.953,0.731,0.0,0.0,22.653,1001.832,0,0,0,
1177,836.613,0.964,0.0,0.0,22.648,1001.795,0,0,0,
1178,837.273,0.759,-1,-1,22.653,1001.798,0,0,0,
1179,837.934,0.969,0.0,0.0,22.65,1001.806,0,0,0,
1180,838.995,0.783,-1,-1,22.588,1001.818,0,0,0,
1181,839.655,0.838,0.0,0.0,22.655,1001.798,0,0,0,
1182,840.315,0.527,0.0,0.0,22.663,1001.822,0,0,0,
1183,840.976,0.624,-1,-1,22.655,1001.799,0,0,0,
1184,841.636,0.657,0.0,0.0,22.658,1001.816,0,0,0,
1185,842.297,0.689,-1,-1,22.665,1001.814,0,0,0,
1186,842.957,0.773,0.0,0.0,22.665,1001.783,0,0,0,
1187,843.618,0.624,0.0,0.0,22.66,1001.814,0,0,0,
1188,844.278,0.959,-1,-1,22.653,1001.79,0,0,0,
1189,844.938,0.926,0.0,0.0,22.655,1001.803,0,0,0,
1190,845.599,0.973,-1,-1,22.665,1001.804,0,0,0,
1191,846.259,0.778,0.0,0.0,22.66,1001.807,0,0,0,
1192,846.92,0.834,0.0,0.0,22.663,1001.808,0,0,0,
1193,847.58,0.588,-1,-1,22.645,1001.797,0,0,0,
1194,848.241,0.865,0.0,0.0,22.655,1001.797,0,0,0,
1195,848.901,0.88,-1,-1,22.66,1001.772,0,0,0,
1196,849.562,0.899,-1,-1,22.663,1001.811,0,0,0,
1197,850.222,0.824,0.0,0.0,22.658,1001.803,0,0,0,
1198,850.882,0.852,0.0,0.0,22.655,1001.781,0,0,0,
1199,851.543,0.588,-1,-1,22.66,1001.811,0,0,0,
1200,852.604,0.848,0.0,0.0,22.578,1001.814,0,0,0,
1201,853.264,0.885,-1,-1,22.658,1001.802,0,0,0,
1202,853.925,0.723,0.0,0.0,22.655,1001.813,0,0,0,
1203,854.585,0.745,0.0,0.0,22.655,1001.797,0,0,0,
1204,855.245,0.704,-1,-1,22.658,1001.815,0,0,0,
1205,855.906,0.727,0.0,0.0,22.655,1001.783,0,0,0,
1206,856.566,0.843,-1,-1,22.66,1001.797,0,0,0,
1207,857.227,0.83,0.0,0.0,22.653,1001.799,0,0,0,
1208,857.887,0.792,0.0,0.0,22.66,1001.823,0,0,0,
1209,858.547,0.652,-1,-1,22.655,1001.802,0,0,0,
1210,859.208,0.862,0.0,0.0,22.658,1001.822,0,0,0,
1211,859.868,0.667,-1,-1,22.663,1001.825,0,0,0,
1212,860.529,0.773,0.0,0.0,22.665,1001.792,0,0,0,
1213,861.189,0.709,0.0,0.0,22.66,1001.786,0,0,0,
1214,861.849,0.644,-1,-1,22.655,1001.806,0,0,0,
1215,862.51,0.787,0.0,0.0,22.658,1001.817,0,0,0,
1216,863.171,0.816,-1,-1,22.663,1001.809,0,0,0,
1217,863.831,0.977,0.0,0.0,22.653,1001.812,0,0,0,
1218,864.491,0.871,0.0,0.0,22.643,1001.808,0,0,0,
1219,865.152,0.698,-1,-1,22.655,1001.792,0,0,0,
1220,866.213,0.946,0.0,0.0,22.586,1001.784,0,0,0,
1221,866.874,0.676,-1,-1,22.648,1001.792,0,0,0,
