n,timestamp (s),altitude (m),latitude,longitude,temperature (C),pressure (hPa),acceleration,gyroscope,battery,Flags
412,285.809,-0.031,0.0,0.0,23.284,1001.819,0,0,0,
413,286.47,-0.036,-1,-1,23.281,1001.807,0,0,0,
414,287.131,0.048,-1,-1,23.284,1001.822,0,0,0,
415,287.792,0.076,-1,-1,23.289,1001.809,0,0,0,
416,288.453,-0.142,-1,-1,23.284,1001.794,0,0,0,
417,289.113,0.019,0.0,0.0,23.287,1001.79,0,0,0,
418,289.774,0.224,0.0,0.0,23.281,1001.8,0,0,0,
419,290.434,0.067,-1,-1,23.289,1001.809,0,0,0,
420,291.495,0.076,0.0,0.0,23.222,1001.808,0,0,0,
421,292.155,0.289,-1,-1,23.271,1001.816,0,0,0,
422,292.816,0.151,-1,-1,23.281,1001.798,0,0,0,
423,293.477,-0.05,-1,-1,23.289,1001.807,0,0,0,
424,294.138,0.15,-1,-1,23.284,1001.821,0,0,0,
425,294.798,-0.101,0.0,0.0,23.284,1001.827,0,0,0,
426,295.459,-0.045,0.0,0.0,23.291,1001.841,0,0,0,
427,296.119,0.047,-1,-1,23.284,1001.824,0,0,0,
428,296.78,0.089,0.0,0.0,23.284,1001.807,0,0,0,
429,297.441,0.159,-1,-1,23.294,1001.839,0,0,0,
430,298.102,-0.221,-1,-1,23.281,1001.824,0,0,0,
431,298.763,0.053,-1,-1,23.281,1001.806,0,0,0,
432,299.423,-0.16,-1,-1,23.287,1001.802,0,0,0,
433,300.084,0.103,0.0,0.0,23.289,1001.823,0,0,0,
434,300.745,-0.129,0.0,0.0,23.291,1001.832,0,0,0,
435,301.405,0.156,-1,-1,23.284,1001.791,0,0,0,
436,302.066,-0.156,0.0,0.0,23.287,1001.83,0,0,0,
437,302.727,0.019,-1,-1,23.289,1001.822,0,0,0,
438,303.388,-0.082,-1,-1,23.291,1001.811,0,0,0,
439,304.049,-0.096,-1,-1,23.287,1001.811,0,0,0,
440,305.11,0.163,-1,-1,23.229,1001.808,0,0,0,
441,305.771,0.294,0.0,0.0,23.279,1001.789,0,0,0,
442,306.431,-0.031,0.0,0.0,23.284,1001.822,0,0,0,
443,307.092,-0.017,-1,-1,23.281,1001.829,0,0,0,
444,307.752,-0.092,0.0,0.0,23.287,1001.821,0,0,0,
445,308.413,0.118,-1,-1,23.281,1001.834,0,0,0,
446,309.074,0.117,-1,-1,23.279,1001.803,0,0,0,
447,309.735,0.103,-1,-1,23.284,1001.817,0,0,0,
448,310.396,0.081,-1,-1,23.279,1001.814,0,0,0,
449,311.056,-0.036,0.0,0.0,23.281,1001.812,0,0,0,
450,311.717,-0.142,0.0,0.0,23.284,1001.851,0,0,0,
451,312.378,-0.175,-1,-1,23.281,1001.845,0,0,0,
452,313.038,0.076,0.0,0.0,23.281,1001.811,0,0,0,
453,313.699,0.085,-1,-1,23.287,1001.792,0,0,0,
454,314.36,-0.064,-1,-1,23.281,1001.803,0,0,0,
455,315.021,0.132,-1,-1,23.281,1001.787,0,0,0,
456,315.682,0.14,-1,-1,23.284,1001.782,0,0,0,
457,316.342,0.005,0.0,0.0,23.281,1001.772,0,0,0,
458,317.003,-0.036,0.0,0.0,23.281,1001.8,0,0,0,
459,317.663,-0.12,-1,-1,23.281,1001.809,0,0,0,
460,318.724,0.107,0.0,0.0,23.214,1001.839,0,0,0,
461,319.385,0.001,-1,-1,23.274,1001.815,0,0,0,
462,320.046,-0.069,-1,-1,23.281,1001.777,0,0,0,
463,320.707,0.085,-1,-1,23.281,1001.803,0,0,0,
464,321.367,-0.041,-1,-1,23.279,1001.825,0,0,0,
465,322.028,0.051,0.0,0.0,23.277,1001.832,0,0,0,
466,322.688,0.284,0.0,0.0,23.271,1001.82,0,0,0,
467,323.349,-0.134,-1,-1,23.281,1001.817,0,0,0,
468,324.009,-0.1,0.0,0.0,23.277,1001.806,0,0,0,
469,324.67,0.076,-1,-1,23.284,1001.808,0,0,0,
470,325.331,-0.106,-1,-1,23.284,1001.81,0,0,0,
471,325.992,0.145,-1,-1,23.284,1001.796,0,0,0,
472,326.653,0.187,-1,-1,23.274,1001.812,0,0,0,
473,327.314,0.029,0.0,0.0,23.284,1001.801,0,0,0,
474,327.974,0.215,0.0,0.0,23.279,1001.806,0,0,0,
475,328.634,-0.017,-1,-1,23.279,1001.808,0,0,0,
476,329.295,0.165,0.0,0.0,23.277,1001.791,0,0,0,
477,329.956,0.109,-1,-1,23.277,1001.812,0,0,0,
478,330.617,0.229,-1,-1,23.279,1001.807,0,0,0,
479,331.278,0.053,-1,-1,23.279,1001.815,0,0,0,
480,332.339,0.35,-1,-1,23.224,1001.829,0,0,0,
481,332.999,0.21,0.0,0.0,23.274,1001.824,0,0,0,
482,333.66,0.285,0.0,0.0,23.284,1001.774,0,0,0,
483,334.32,0.267,-1,-1,23.274,1001.795,0,0,0,
484,334.981,-0.153,0.0,0.0,23.277,1001.818,0,0,0,
485,335.642,0.043,-1,-1,23.284,1001.82,0,0,0,
486,336.303,0.009,-1,-1,23.277,1001.827,0,0,0,
487,336.964,-0.139,-1,-1,23.277,1001.803,0,0,0,
488,337.625,-0.167,-1,-1,23.277,1001.835,0,0,0,
489,338.285,0.099,0.0,0.0,23.281,1001.834,0,0,0,
490,338.946,0.006,0.0,0.0,23.277,1001.797,0,0,0,
491,339.606,-0.083,-1,-1,23.279,1001.811,0,0,0,
492,340.267,0.253,0.0,0.0,23.279,1001.806,0,0,0,
493,340.927,0.169,-1,-1,23.281,1001.77,0,0,0,
494,341.588,0.023,-1,-1,23.277,1001.799,0,0,0,
495,342.249,0.121,-1,-1,23.271,1001.818,0,0,0,
496,342.91,0.023,-1,-1,23.274,1001.801,0,0,0,
497,343.571,0.211,0.0,0.0,23.277,1001.793,0,0,0,
498,344.231,0.116,0.0,0.0,23.274,1001.781,0,0,0,
499,344.892,0.149,-1,-1,23.277,1001.782,0,0,0,
500,345.953,0.275,0.0,0.0,23.204,1001.812,0,0,0,
501,346.613,-0.004,-1,-1,23.269,1001.803,0,0,0,
502,347.275,0.326,-1,-1,23.269,1001.802,0,0,0,
503,347.936,0.233,-1,-1,23.279,1001.803,0,0,0,
504,348.596,0.006,-1,-1,23.277,1001.818,0,0,0,
505,349.257,0.141,0.0,0.0,23.279,1001.806,0,0,0,
506,349.917,0.066,0.0,0.0,23.269,1001.808,0,0,0,
507,350.578,0.107,-1,-1,23.274,1001.788,0,0,0,
508,351.238,0.197,0.0,0.0,23.274,1001.792,0,0,0,
509,351.899,0.228,-1,-1,23.271,1001.779,0,0,0,
510,352.56,0.197,-1,-1,23.274,1001.801,0,0,0,
511,353.221,0.075,-1,-1,23.271,1001.785,0,0,0,
512,353.882,0.289,-1,-1,23.271,1001.786,0,0,0,
513,354.543,0.144,0.0,0.0,23.271,1001.798,0,0,0,
514,355.203,0.279,0.0,0.0,23.264,1001.775,0,0,0,
515,355.864,0.34,-1,-1,23.266,1001.788,0,0,0,
516,356.524,-0.074,0.0,0.0,23.264,1001.783,0,0,0,
517,357.185,0.223,-1,-1,23.269,1001.778,0,0,0,
518,357.846,0.326,-1,-1,23.256,1001.81,0,0,0,
519,358.507,0.209,-1,-1,23.264,1001.792,0,0,0,
520,359.568,0.385,-1,-1,23.202,1001.771,0,0,0,
521,360.228,0.162,0.0,0.0,23.259,1001.767,0,0,0,
522,360.889,0.273,0.0,0.0,23.271,1001.778,0,0,0,
523,361.55,0.307,-1,-1,23.266,1001.757,0,0,0,
524,362.21,0.307,0.0,0.0,23.266,1001.785,0,0,0,
525,362.871,0.349,-1,-1,23.269,1001.793,0,0,0,
526,363.532,0.335,-1,-1,23.262,1001.783,0,0,0,
527,364.193,0.284,-1,-1,23.264,1001.777,0,0,0,
528,364.854,0.419,-1,-1,23.266,1001.757,0,0,0,
529,365.514,0.419,0.0,0.0,23.269,1001.777,0,0,0,
530,366.175,0.503,0.0,0.0,23.256,1001.757,0,0,0,
531,366.836,0.4,-1,-1,23.259,1001.78,0,0,0,
532,367.498,0.428,0.0,0.0,23.264,1001.753,0,0,0,
533,368.159,0.358,-1,-1,23.262,1001.762,0,0,0,
534,368.82,0.339,-1,-1,23.266,1001.786,0,0,0,
535,369.481,0.892,-1,-1,23.256,1001.765,0,0,0,
536,370.142,0.483,-1,-1,23.262,1001.761,0,0,0,
537,370.802,0.464,0.0,0.0,23.256,1001.778,0,0,0,
538,371.463,0.288,0.0,0.0,23.269,1001.777,0,0,0,
539,372.123,0.408,-1,-1,23.262,1001.787,0,0,0,
540,373.184,0.635,0.0,0.0,23.194,1001.767,0,0,0,
541,373.845,0.408,-1,-1,23.254,1001.776,0,0,0,
542,374.506,0.307,-1,-1,23.254,1001.775,0,0,0,
543,375.167,0.375,-1,-1,23.256,1001.758,0,0,0,
544,375.828,0.461,-1,-1,23.262,1001.766,0,0,0,
545,376.488,0.274,0.0,0.0,23.262,1001.796,0,0,0,
546,377.149,0.45,0.0,0.0,23.259,1001.768,0,0,0,
547,377.81,0.283,-1,-1,23.262,1001.732,0,0,0,
548,378.47,0.288,0.0,0.0,23.262,1001.76,0,0,0,
549,379.131,0.25,-1,-1,23.254,1001.757,0,0,0,
550,379.792,0.377,-1,-1,23.262,1001.757,0,0,0,
551,380.453,0.674,-1,-1,23.264,1001.793,0,0,0,
552,381.114,0.386,-1,-1,23.252,1001.778,0,0,0,
553,381.775,0.464,0.0,0.0,23.254,1001.766,0,0,0,
554,382.435,0.297,0.0,0.0,23.262,1001.742,0,0,0,
555,383.096,0.446,-1,-1,23.254,1001.763,0,0,0,
556,383.756,0.38,0.0,0.0,23.256,1001.787,0,0,0,
557,384.417,0.232,-1,-1,23.262,1001.791,0,0,0,
558,385.078,0.213,-1,-1,23.254,1001.756,0,0,0,
559,385.739,0.418,-1,-1,23.252,1001.754,0,0,0,
560,386.8,0.505,-1,-1,23.189,1001.804,0,0,0,
561,387.461,0.077,0.0,0.0,23.246,1001.789,0,0,0,
562,388.121,0.384,0.0,0.0,23.254,1001.783,0,0,0,
563,388.782,0.231,-1,-1,23.249,1001.79,0,0,0,
564,389.442,0.469,0.0,0.0,23.246,1001.788,0,0,0,
565,390.103,0.323,-1,-1,23.252,1001.789,0,0,0,
566,390.764,0.325,-1,-1,23.252,1001.829,0,0,0,
567,391.425,0.133,-1,-1,23.254,1001.771,0,0,0,
568,392.086,0.311,-1,-1,23.252,1001.817,0,0,0,
569,392.746,0.236,0.0,0.0,23.249,1001.784,0,0,0,
570,393.407,0.269,0.0,0.0,23.254,1001.777,0,0,0,
571,394.067,0.2,-1,-1,23.254,1001.814,0,0,0,
572,394.728,0.295,0.0,0.0,23.252,1001.781,0,0,0,
573,395.389,0.315,-1,-1,23.249,1001.797,0,0,0,
574,396.05,0.268,-1,-1,23.242,1001.786,0,0,0,
575,396.711,0.287,-1,-1,23.244,1001.783,0,0,0,
576,397.372,0.407,-1,-1,23.246,1001.776,0,0,0,
577,398.032,0.412,0.0,0.0,23.249,1001.778,0,0,0,
578,398.693,0.357,0.0,0.0,23.244,1001.791,0,0,0,
579,399.353,0.166,-1,-1,23.242,1001.773,0,0,0,
580,400.414,0.457,0.0,0.0,23.177,1001.803,0,0,0,
581,401.075,0.444,-1,-1,23.239,1001.786,0,0,0,
582,401.736,0.559,-1,-1,23.239,1001.772,0,0,0,
583,402.397,0.464,-1,-1,23.244,1001.766,0,0,0,
584,403.058,0.412,-1,-1,23.246,1001.759,0,0,0,
585,403.718,0.757,0.0,0.0,23.242,1001.738,0,0,0,
586,404.379,0.463,0.0,0.0,23.244,1001.767,0,0,0,
587,405.039,0.545,-1,-1,23.244,1001.74,0,0,0,
588,405.7,0.477,0.0,0.0,23.239,1001.775,0,0,0,
589,406.361,0.365,-1,-1,23.246,1001.776,0,0,0,
590,407.022,0.156,-1,-1,23.244,1001.806,0,0,0,
591,407.683,0.446,-1,-1,23.249,1001.768,0,0,0,
592,408.344,0.427,-1,-1,23.242,1001.758,0,0,0,
593,409.004,0.573,0.0,0.0,23.244,1001.79,0,0,0,
594,409.665,0.608,0.0,0.0,23.246,1001.74,0,0,0,
595,410.325,0.733,-1,-1,23.244,1001.781,0,0,0,
596,410.986,0.648,0.0,0.0,23.244,1001.746,0,0,0,
597,411.646,0.62,-1,-1,23.244,1001.79,0,0,0,
598,412.307,0.448,-1,-1,23.244,1001.766,0,0,0,
599,412.968,0.593,-1,-1,23.242,1001.749,0,0,0,
600,414.03,0.629,-1,-1,23.164,1001.807,0,0,0,
601,414.69,0.597,0.0,0.0,23.234,1001.758,0,0,0,
602,415.351,0.541,0.0,0.0,23.234,1001.764,0,0,0,
603,416.011,0.518,-1,-1,23.227,1001.776,0,0,0,
604,416.672,0.563,0.0,0.0,23.229,1001.777,0,0,0,
605,417.332,0.452,-1,-1,23.224,1001.769,0,0,0,
606,417.993,0.41,-1,-1,23.227,1001.794,0,0,0,
607,418.654,0.452,-1,-1,23.227,1001.799,0,0,0,
608,419.315,0.494,-1,-1,23.237,1001.776,0,0,0,
609,419.976,0.522,0.0,0.0,23.222,1001.764,0,0,0,
610,420.636,0.466,0.0,0.0,23.229,1001.761,0,0,0,
611,421.297,0.807,-1,-1,23.234,1001.769,0,0,0,
612,421.958,0.494,0.0,0.0,23.222,1001.777,0,0,0,
613,422.618,0.424,-1,-1,23.229,1001.768,0,0,0,
614,423.279,0.285,-1,-1,23.222,1001.784,0,0,0,
615,423.94,0.625,-1,-1,23.224,1001.768,0,0,0,
616,424.601,0.513,-1,-1,23.224,1001.782,0,0,0,
617,425.262,0.606,0.0,0.0,23.224,1001.749,0,0,0,
618,425.922,0.559,0.0,0.0,23.227,1001.769,0,0,0,
619,426.583,0.597,-1,-1,23.222,1001.765,0,0,0,
620,427.644,0.569,0.0,0.0,23.162,1001.778,0,0,0,
621,428.304,0.424,-1,-1,23.212,1001.744,0,0,0,
622,428.965,0.665,-1,-1,23.224,1001.731,0,0,0,
623,429.626,0.791,-1,-1,23.224,1001.744,0,0,0,
624,430.287,0.699,-1,-1,23.219,1001.745,0,0,0,
625,430.948,0.629,0.0,0.0,23.217,1001.747,0,0,0,
626,431.608,0.865,0.0,0.0,23.212,1001.775,0,0,0,
627,432.269,0.61,-1,-1,23.209,1001.741,0,0,0,
628,432.929,0.554,0.0,0.0,23.224,1001.77,0,0,0,
629,433.59,0.75,-1,-1,23.214,1001.737,0,0,0,
630,434.251,0.54,-1,-1,23.217,1001.792,0,0,0,
631,434.912,0.809,-1,-1,23.222,1001.765,0,0,0,
632,435.573,0.636,-1,-1,23.214,1001.787,0,0,0,
633,436.234,0.54,0.0,0.0,23.204,1001.771,0,0,0,
634,436.894,0.359,0.0,0.0,23.209,1001.789,0,0,0,
635,437.555,0.381,-1,-1,23.212,1001.806,0,0,0,
636,438.215,0.768,0.0,0.0,23.207,1001.797,0,0,0,
637,438.876,0.614,-1,-1,23.209,1001.81,0,0,0,
638,439.537,0.377,-1,-1,23.212,1001.774,0,0,0,
639,440.198,0.558,-1,-1,23.202,1001.776,0,0,0,
640,441.259,0.419,-1,-1,23.134,1001.774,0,0,0,
641,441.92,0.189,0.0,0.0,23.197,1001.832,0,0,0,
642,442.58,0.273,0.0,0.0,23.197,1001.783,0,0,0,
643,443.241,0.502,-1,-1,23.197,1001.775,0,0,0,
644,443.902,0.497,0.0,0.0,23.204,1001.808,0,0,0,
645,444.562,0.441,-1,-1,23.194,1001.758,0,0,0,
646,445.223,0.455,-1,-1,23.197,1001.786,0,0,0,
647,445.884,0.436,-1,-1,23.197,1001.79,0,0,0,
648,446.545,0.548,-1,-1,23.202,1001.762,0,0,0,
649,447.206,0.52,0.0,0.0,23.199,1001.829,0,0,0,
650,447.867,0.702,0.0,0.0,23.194,1001.797,0,0,0,
651,448.527,0.389,-1,-1,23.192,1001.778,0,0,0,
652,449.188,0.333,0.0,0.0,23.194,1001.791,0,0,0,
653,449.848,0.649,-1,-1,23.187,1001.806,0,0,0,
654,450.51,0.705,-1,-1,23.199,1001.801,0,0,0,
655,451.171,0.333,-1,-1,23.199,1001.8,0,0,0,
656,451.831,0.199,-1,-1,23.194,1001.832,0,0,0,
657,452.492,0.106,0.0,0.0,23.194,1001.83,0,0,0,
658,453.153,0.333,0.0,0.0,23.189,1001.803,0,0,0,
659,453.814,0.381,-1,-1,23.199,1001.803,0,0,0,
660,454.875,0.389,0.0,0.0,23.127,1001.803,0,0,0,
661,455.536,0.281,-1,-1,23.184,1001.82,0,0,0,
662,456.196,0.091,-1,-1,23.194,1001.788,0,0,0,
663,456.858,0.519,-1,-1,23.187,1001.81,0,0,0,
664,457.518,0.339,-1,-1,23.192,1001.787,0,0,0,
665,458.179,0.353,0.0,0.0,23.192,1001.787,0,0,0,
666,458.84,0.407,0.0,0.0,23.187,1001.812,0,0,0,
667,459.5,0.231,-1,-1,23.194,1001.816,0,0,0,
668,460.161,0.353,0.0,0.0,23.197,1001.816,0,0,0,
669,460.822,0.32,-1,-1,23.189,1001.789,0,0,0,
