n,timestamp (s),altitude (m),latitude,longitude,temperature (C),pressure (hPa),acceleration,gyroscope,battery,Flags
411,310.393,0.438,35.10459183333333,-117.79567433333334,22.049,927.967,0,0,0,
412,311.054,1.316,35.1046215,-117.7956995,22.057,927.942,0,0,0,
413,311.714,0.532,-1,-1,22.059,927.963,0,0,0,
414,312.375,1.053,35.1046215,-117.7956995,22.057,927.95,0,0,0,
415,313.436,1.272,-1,-1,21.997,927.888,0,0,0,
416,314.097,2.185,-1,-1,22.049,927.835,0,0,0,
417,314.758,1.912,-1,-1,22.054,927.794,0,0,0,
418,315.419,1.996,35.1046215,-117.7956995,22.059,927.799,0,0,0,
419,316.08,2.051,35.104640833333335,-117.79572666666667,22.059,927.843,0,0,0,
420,317.14,1.752,-1,-1,21.999,927.912,0,0,0,
421,317.801,1.45,35.104640833333335,-117.79572666666667,22.057,927.847,0,0,0,
422,318.462,1.301,-1,-1,22.052,927.921,0,0,0,
423,319.123,1.831,-1,-1,22.057,927.838,0,0,0,
424,319.784,1.627,-1,-1,22.057,927.818,0,0,0,
425,320.845,1.175,35.104640833333335,-117.79572666666667,21.997,927.907,0,0,0,
426,321.506,1.151,35.10464733333333,-117.79573766666667,22.049,927.868,0,0,0,
427,322.166,1.276,-1,-1,22.057,927.901,0,0,0,
428,322.827,1.537,35.10464733333333,-117.79573766666667,22.057,927.843,0,0,0,
429,323.488,2.272,-1,-1,22.064,927.75,0,0,0,
430,324.549,2.81,-1,-1,22.002,927.793,0,0,0,
431,325.21,1.338,-1,-1,22.049,927.888,0,0,0,
432,325.871,1.713,35.10464733333333,-117.79573766666667,22.054,927.856,0,0,0,
433,326.532,2.508,35.10464283333334,-117.7957325,22.062,927.808,0,0,0,
434,327.192,2.065,-1,-1,22.057,927.827,0,0,0,
435,328.254,1.834,35.10464283333334,-117.7957325,21.997,927.828,0,0,0,
436,328.914,1.913,-1,-1,22.052,927.831,0,0,0,
437,329.575,2.515,-1,-1,22.049,927.76,0,0,0,
438,330.236,2.485,-1,-1,22.049,927.77,0,0,0,
439,330.897,2.456,35.10464283333334,-117.7957325,22.052,927.795,0,0,0,
440,331.958,1.399,35.1046635,-117.7957635,21.994,927.859,0,0,0,
441,332.618,1.527,-1,-1,22.044,927.874,0,0,0,
442,333.28,1.537,35.1046635,-117.7957635,22.054,927.834,0,0,0,
443,333.94,1.66,-1,-1,22.052,927.879,0,0,0,
444,334.601,1.201,-1,-1,22.047,927.817,0,0,0,
445,335.663,2.042,-1,-1,21.982,927.816,0,0,0,
446,336.323,1.441,35.1046635,-117.7957635,22.044,927.907,0,0,0,
447,336.984,1.763,35.104683,-117.79576983333334,22.052,927.846,0,0,0,
448,337.645,1.788,-1,-1,22.049,927.841,0,0,0,
449,338.306,1.765,35.104683,-117.79576983333334,22.052,927.845,0,0,0,
450,339.367,1.617,-1,-1,21.994,927.848,0,0,0,
451,340.028,1.099,-1,-1,22.047,927.945,0,0,0,
452,340.689,0.895,-1,-1,22.047,927.909,0,0,0,
453,341.35,1.162,35.104683,-117.79576983333334,22.054,927.911,0,0,0,
454,342.011,0.64,35.1046975,-117.795765,22.054,927.95,0,0,0,
455,343.071,0.83,-1,-1,21.984,927.96,0,0,0,
456,343.733,1.343,35.1046975,-117.795765,22.054,927.936,0,0,0,
457,344.393,0.715,-1,-1,22.054,927.952,0,0,0,
458,345.055,0.993,-1,-1,22.054,927.978,0,0,0,
459,345.716,0.849,-1,-1,22.059,927.926,0,0,0,
460,346.776,0.828,35.1046975,-117.795765,22.004,927.953,0,0,0,
461,347.438,1.627,35.104707166666664,-117.79577716666667,22.049,927.883,0,0,0,
462,348.099,0.581,-1,-1,22.057,927.913,0,0,0,
463,348.76,0.751,35.104707166666664,-117.79577716666667,22.057,927.931,0,0,0,
464,349.42,1.187,-1,-1,22.054,927.844,0,0,0,
465,350.482,1.486,-1,-1,21.999,927.915,0,0,0,
466,351.143,0.834,-1,-1,22.057,927.947,0,0,0,
467,351.804,1.344,35.104707166666664,-117.79577716666667,22.049,927.856,0,0,0,
468,352.465,1.486,35.10469966666667,-117.7957685,22.064,927.823,0,0,0,
469,353.125,1.918,-1,-1,22.067,927.87,0,0,0,
470,354.186,1.226,35.10469966666667,-117.7957685,22.004,927.906,0,0,0,
471,354.847,1.141,-1,-1,22.057,927.91,0,0,0,
472,355.508,1.386,-1,-1,22.069,927.898,0,0,0,
473,356.169,1.097,-1,-1,22.067,927.908,0,0,0,
474,356.83,1.292,35.10469966666667,-117.7957685,22.077,927.927,0,0,0,
475,357.891,1.563,35.1046975,-117.79575966666667,22.004,927.876,0,0,0,
476,358.552,1.127,-1,-1,22.057,927.868,0,0,0,
477,359.213,1.172,35.1046975,-117.79575966666667,22.067,927.929,0,0,0,
478,359.874,1.828,-1,-1,22.067,927.846,0,0,0,
479,360.535,1.461,-1,-1,22.069,927.883,0,0,0,
480,361.596,1.974,-1,-1,22.007,927.84,0,0,0,
481,362.257,1.166,35.1046975,-117.79575966666667,22.052,927.908,0,0,0,
482,362.918,1.876,35.1047,-117.79575983333334,22.059,927.888,0,0,0,
483,363.578,1.451,-1,-1,22.054,927.896,0,0,0,
484,364.239,1.636,35.1047,-117.79575983333334,22.059,927.898,0,0,0,
485,365.3,1.149,-1,-1,21.999,927.91,0,0,0,
486,365.961,0.896,-1,-1,22.059,927.96,0,0,0,
487,366.622,0.782,-1,-1,22.062,927.958,0,0,0,
488,367.283,1.111,35.1047,-117.79575983333334,22.057,927.93,0,0,0,
489,367.944,1.111,35.104706166666666,-117.79577516666667,22.062,927.916,0,0,0,
490,369.005,1.353,-1,-1,21.999,927.87,0,0,0,
491,369.666,1.087,35.104706166666666,-117.79577516666667,22.059,927.931,0,0,0,
492,370.327,1.307,-1,-1,22.059,927.882,0,0,0,
493,370.988,0.936,-1,-1,22.069,927.909,0,0,0,
494,371.649,1.605,-1,-1,22.072,927.839,0,0,0,
495,372.71,1.627,35.104706166666666,-117.79577516666667,22.012,927.894,0,0,0,
496,373.371,1.125,35.10470216666667,-117.79578383333333,22.074,927.916,0,0,0,
497,374.032,0.957,-1,-1,22.074,927.931,0,0,0,
498,374.693,1.137,35.10470216666667,-117.79578383333333,22.077,927.884,0,0,0,
499,375.354,1.227,-1,-1,22.079,927.902,0,0,0,
500,376.415,1.23,-1,-1,22.009,927.909,0,0,0,
501,377.076,1.048,-1,-1,22.072,927.944,0,0,0,
502,377.737,0.818,35.10470216666667,-117.79578383333333,22.072,927.93,0,0,0,
503,378.398,1.018,35.104706,-117.79579383333333,22.072,927.941,0,0,0,
504,379.058,1.125,-1,-1,22.084,927.933,0,0,0,
505,380.12,1.641,35.104706,-117.79579383333333,22.019,927.878,0,0,0,
506,380.78,1.478,-1,-1,22.072,927.813,0,0,0,
507,381.441,1.941,-1,-1,22.077,927.81,0,0,0,
508,382.103,1.664,-1,-1,22.077,927.826,0,0,0,
509,382.763,1.964,35.104706,-117.79579383333333,22.082,927.835,0,0,0,
510,383.824,1.791,35.104689666666665,-117.79575116666666,22.019,927.866,0,0,0,
511,384.485,1.625,-1,-1,22.077,927.868,0,0,0,
512,385.146,0.667,35.104689666666665,-117.79575116666666,22.079,927.944,0,0,0,
513,385.807,0.914,-1,-1,22.082,927.944,0,0,0,
514,386.468,1.587,-1,-1,22.089,927.876,0,0,0,
515,387.529,1.486,-1,-1,22.019,927.857,0,0,0,
516,388.19,1.362,35.104689666666665,-117.79575116666666,22.082,927.932,0,0,0,
517,388.851,1.121,35.10468866666667,-117.79574216666667,22.089,927.951,0,0,0,
518,389.511,1.807,-1,-1,22.087,927.878,0,0,0,
519,390.172,1.669,35.10468866666667,-117.79574216666667,22.097,927.845,0,0,0,
520,391.233,1.198,-1,-1,22.037,927.895,0,0,0,
521,391.894,1.309,-1,-1,22.097,927.846,0,0,0,
522,392.555,0.925,-1,-1,22.104,927.938,0,0,0,
523,393.216,1.015,35.10468866666667,-117.79574216666667,22.107,927.912,0,0,0,
524,393.877,1.477,35.1046935,-117.79573933333333,22.074,927.872,0,0,0,
525,394.937,1.336,-1,-1,22.022,927.915,0,0,0,
526,395.598,1.081,35.1046935,-117.79573933333333,22.074,927.955,0,0,0,
527,396.259,1.087,-1,-1,22.089,927.911,0,0,0,
528,396.92,1.138,-1,-1,22.102,927.924,0,0,0,
529,397.581,1.179,-1,-1,22.109,927.937,0,0,0,
530,398.642,1.262,35.1046935,-117.79573933333333,22.042,927.903,0,0,0,
531,399.303,1.228,35.104660833333334,-117.79569033333334,22.099,927.937,0,0,0,
532,399.963,0.717,-1,-1,22.099,927.947,0,0,0,
533,400.624,0.738,35.104660833333334,-117.79569033333334,22.104,927.972,0,0,0,
534,401.285,0.678,-1,-1,22.109,927.987,0,0,0,
535,402.346,0.769,-1,-1,22.049,927.948,0,0,0,
536,403.007,1.172,-1,-1,22.079,927.982,0,0,0,
537,403.668,1.074,35.104660833333334,-117.79569033333334,22.102,927.97,0,0,0,
538,404.329,0.43,35.104662833333336,-117.795695,22.102,927.957,0,0,0,
539,404.989,0.954,-1,-1,22.109,927.957,0,0,0,
540,406.051,1.099,35.104662833333336,-117.795695,22.047,927.943,0,0,0,
541,406.711,1.09,-1,-1,22.102,927.93,0,0,0,
542,407.372,0.657,-1,-1,22.112,927.987,0,0,0,
543,408.033,0.657,-1,-1,22.104,927.953,0,0,0,
544,408.694,0.672,35.104662833333336,-117.795695,22.107,927.935,0,0,0,
545,409.755,1.015,35.10468516666667,-117.79571833333333,22.044,927.929,0,0,0,
546,410.415,1.098,-1,-1,22.104,927.916,0,0,0,
547,411.077,1.197,35.10468516666667,-117.79571833333333,22.114,927.932,0,0,0,
548,411.737,1.142,-1,-1,22.122,927.903,0,0,0,
549,412.398,1.554,-1,-1,22.129,927.875,0,0,0,
550,413.459,1.357,-1,-1,22.064,927.907,0,0,0,
551,414.12,1.028,35.10468516666667,-117.79571833333333,22.117,927.928,0,0,0,
552,414.781,0.749,35.104685,-117.79570383333333,22.122,927.941,0,0,0,
553,415.441,1.049,-1,-1,22.134,927.952,0,0,0,
554,416.102,1.138,35.104685,-117.79570383333333,22.134,927.925,0,0,0,
555,417.163,1.478,-1,-1,22.074,927.899,0,0,0,
556,417.824,1.108,-1,-1,22.137,927.926,0,0,0,
557,418.485,1.484,-1,-1,22.146,927.899,0,0,0,
558,419.146,1.469,35.104685,-117.79570383333333,22.152,927.851,0,0,0,
559,419.806,1.67,0.0,0.0,22.146,927.886,0,0,0,
560,420.867,1.027,-1,-1,22.084,927.922,0,0,0,
561,421.527,1.617,0.0,0.0,22.149,927.888,0,0,0,
562,422.188,1.955,-1,-1,22.156,927.835,0,0,0,
563,422.848,1.17,-1,-1,22.156,927.874,0,0,0,
564,423.509,1.354,-1,-1,22.164,927.912,0,0,0,
565,424.57,0.963,0.0,0.0,22.107,927.959,0,0,0,
566,425.231,1.616,35.10470816666667,-117.79572483333334,22.169,927.915,0,0,0,
567,425.891,2.207,-1,-1,22.179,927.771,0,0,0,
568,426.552,1.861,35.10470816666667,-117.79572483333334,22.181,927.861,0,0,0,
569,427.213,1.402,-1,-1,22.184,927.913,0,0,0,
570,428.274,1.803,-1,-1,22.119,927.872,0,0,0,
571,428.935,1.154,-1,-1,22.177,927.907,0,0,0,
572,429.596,1.109,35.10470816666667,-117.79572483333334,22.181,927.927,0,0,0,
573,430.256,1.344,0.0,0.0,22.184,927.872,0,0,0,
574,430.916,1.595,-1,-1,22.187,927.899,0,0,0,
575,431.977,1.367,0.0,0.0,22.124,927.915,0,0,0,
576,432.637,1.123,-1,-1,22.194,927.96,0,0,0,
577,433.298,1.073,-1,-1,22.196,927.887,0,0,0,
578,433.959,0.659,-1,-1,22.204,927.962,0,0,0,
579,434.62,1.101,0.0,0.0,22.209,927.92,0,0,0,
580,435.68,1.139,0.0,0.0,22.146,927.923,0,0,0,
581,436.34,1.373,-1,-1,22.196,927.916,0,0,0,
582,437.001,0.972,0.0,0.0,22.199,927.974,0,0,0,
583,437.661,1.165,-1,-1,22.204,927.931,0,0,0,
584,438.322,0.978,-1,-1,22.206,927.918,0,0,0,
585,439.384,1.237,-1,-1,22.146,927.924,0,0,0,
586,440.044,0.8,0.0,0.0,22.204,927.917,0,0,0,
587,440.704,2.32,0.0,0.0,22.219,927.78,0,0,0,
588,441.365,2.667,-1,-1,22.214,927.681,0,0,0,
589,442.025,1.496,0.0,0.0,22.211,927.878,0,0,0,
590,443.086,1.089,-1,-1,22.156,927.91,0,0,0,
591,443.747,0.916,-1,-1,22.209,927.95,0,0,0,
592,444.408,1.756,-1,-1,22.224,927.841,0,0,0,
593,445.069,0.955,0.0,0.0,22.236,927.927,0,0,0,
594,445.729,1.721,0.0,0.0,22.234,927.899,0,0,0,
595,446.789,1.335,-1,-1,22.179,927.902,0,0,0,
596,447.45,1.481,0.0,0.0,22.234,927.866,0,0,0,
597,448.11,1.426,-1,-1,22.249,927.927,0,0,0,
598,448.771,1.42,-1,-1,22.256,927.95,0,0,0,
599,449.433,1.225,-1,-1,22.251,927.905,0,0,0,
600,450.493,1.591,0.0,0.0,22.189,927.86,0,0,0,
601,451.153,1.225,0.0,0.0,22.254,927.977,0,0,0,
602,451.814,1.05,-1,-1,22.254,927.921,0,0,0,
603,452.474,1.17,0.0,0.0,22.256,927.942,0,0,0,
604,453.135,1.575,-1,-1,22.274,927.843,0,0,0,
605,454.196,1.159,-1,-1,22.204,927.909,0,0,0,
606,454.857,1.822,-1,-1,22.264,927.88,0,0,0,
607,455.518,1.137,0.0,0.0,22.276,927.932,0,0,0,
608,456.178,1.647,0.0,0.0,22.276,927.903,0,0,0,
609,456.838,1.907,-1,-1,22.279,927.905,0,0,0,
610,457.899,1.15,0.0,0.0,22.219,927.919,0,0,0,
611,458.559,1.659,-1,-1,22.286,927.827,0,0,0,
612,459.22,1.436,-1,-1,22.294,927.82,0,0,0,
613,459.881,0.992,-1,-1,22.299,927.888,0,0,0,
614,460.541,1.463,0.0,0.0,22.299,927.873,0,0,0,
615,461.602,1.5,0.0,0.0,22.241,927.806,0,0,0,
616,462.262,1.507,-1,-1,22.296,927.881,0,0,0,
617,462.923,1.392,0.0,0.0,22.309,927.882,0,0,0,
618,463.583,1.852,-1,-1,22.314,927.871,0,0,0,
619,464.244,0.846,-1,-1,22.309,927.897,0,0,0,
620,465.306,0.639,-1,-1,22.251,927.982,0,0,0,
621,465.966,1.131,0.0,0.0,22.314,927.911,0,0,0,
622,466.626,1.362,0.0,0.0,22.319,927.915,0,0,0,
623,467.287,0.611,-1,-1,22.329,927.969,0,0,0,
624,467.947,0.737,0.0,0.0,22.329,927.945,0,0,0,
625,469.008,0.831,-1,-1,22.271,927.957,0,0,0,
626,469.669,0.815,-1,-1,22.326,927.943,0,0,0,
627,470.33,0.902,-1,-1,22.336,927.905,0,0,0,
628,470.99,0.372,0.0,0.0,22.339,927.964,0,0,0,
629,471.65,1.427,0.0,0.0,22.346,927.953,0,0,0,
630,472.711,0.821,-1,-1,22.289,927.997,0,0,0,
631,473.371,1.113,0.0,0.0,22.339,927.936,0,0,0,
632,474.032,0.776,-1,-1,22.354,927.942,0,0,0,
633,474.693,1.816,-1,-1,22.354,927.834,0,0,0,
634,475.354,1.927,-1,-1,22.359,927.774,0,0,0,
635,476.414,1.462,0.0,0.0,22.301,927.882,0,0,0,
636,477.075,1.132,0.0,0.0,22.356,927.875,0,0,0,
637,477.735,2.454,-1,-1,22.356,927.768,0,0,0,
638,478.396,2.073,0.0,0.0,22.361,927.848,0,0,0,
639,479.056,2.205,-1,-1,22.363,927.815,0,0,0,
640,480.117,1.718,-1,-1,22.306,927.833,0,0,0,
641,480.778,1.538,-1,-1,22.366,927.857,0,0,0,
642,481.439,1.491,0.0,0.0,22.376,927.9,0,0,0,
643,482.099,1.658,0.0,0.0,22.376,927.866,0,0,0,
644,482.759,1.889,-1,-1,22.379,927.845,0,0,0,
645,483.82,1.432,0.0,0.0,22.314,927.835,0,0,0,
646,484.48,1.639,-1,-1,22.376,927.906,0,0,0,
647,485.141,0.674,-1,-1,22.379,927.945,0,0,0,
648,485.802,0.978,-1,-1,22.394,927.908,0,0,0,
649,486.462,1.257,0.0,0.0,22.391,927.912,0,0,0,
650,487.523,0.846,0.0,0.0,22.334,927.887,0,0,0,
651,488.183,0.478,-1,-1,22.386,927.945,0,0,0,
652,488.844,1.035,0.0,0.0,22.398,927.945,0,0,0,
653,489.504,1.054,-1,-1,22.406,927.918,0,0,0,
654,490.165,0.619,-1,-1,22.404,927.981,0,0,0,
655,491.226,1.088,-1,-1,22.354,927.919,0,0,0,
656,491.886,1.305,0.0,0.0,22.413,927.849,0,0,0,
657,492.547,1.097,0.0,0.0,22.413,927.955,0,0,0,
658,493.207,1.004,-1,-1,22.416,927.907,0,0,0,
659,493.868,0.841,0.0,0.0,22.418,927.927,0,0,0,
660,494.928,1.598,-1,-1,22.356,927.877,0,0,0,
661,495.589,1.45,-1,-1,22.418,927.887,0,0,0,
662,496.25,1.613,-1,-1,22.423,927.934,0,0,0,
663,496.91,0.538,0.0,0.0,22.436,927.988,0,0,0,
664,497.571,-0.375,0.0,0.0,22.463,928.065,0,0,0,
665,498.631,0.21,-1,-1,22.404,927.966,0,0,0,
666,499.292,-0.38,0.0,0.0,22.463,928.014,0,0,0,
667,499.952,0.735,-1,-1,22.478,928.004,0,0,0,
668,500.613,0.495,-1,-1,22.486,927.993,0,0,0,
669,501.274,0.756,-1,-1,22.481,927.895,0,0,0,
670,502.335,0.479,0.0,0.0,22.418,927.998,0,0,0,
671,502.995,0.722,0.0,0.0,22.476,928.001,0,0,0,
672,503.655,0.591,-1,-1,22.481,928.006,0,0,0,
673,504.316,0.681,0.0,0.0,22.471,928.011,0,0,0,
674,504.977,0.975,-1,-1,22.493,927.937,0,0,0,
675,506.038,0.691,-1,-1,22.421,927.934,0,0,0,
676,506.699,0.201,-1,-1,22.486,927.998,0,0,0,
677,507.359,0.982,0.0,0.0,22.491,927.945,0,0,0,
678,508.019,1.066,0.0,0.0,22.488,927.968,0,0,0,
679,508.679,0.237,-1,-1,22.498,928.245,0,0,0,
680,509.74,3.843,0.0,0.0,22.458,927.651,0,0,0,
681,510.401,-2.076,-1,-1,22.516,928.271,0,0,0,
682,511.062,-0.868,-1,-1,22.531,928.102,0,0,0,
683,511.723,1.188,-1,-1,22.538,927.981,0,0,0,
684,512.383,0.699,0.0,0.0,22.546,928.005,0,0,0,
685,513.444,0.645,0.0,0.0,22.486,928.009,0,0,0,
686,514.104,0.766,-1,-1,22.538,927.974,0,0,0,
687,514.764,0.997,0.0,0.0,22.556,927.899,0,0,0,
688,515.425,0.601,-1,-1,22.558,927.971,0,0,0,
689,516.086,-0.299,-1,-1,22.573,928.091,0,0,0,
690,517.147,0.531,-1,-1,22.516,927.981,0,0,0,
691,517.808,0.823,0.0,0.0,22.583,928.009,0,0,0,
692,518.468,-0.062,0.0,0.0,22.588,928.036,0,0,0,
693,519.128,0.469,-1,-1,22.593,927.963,0,0,0,
694,519.788,1.284,0.0,0.0,22.583,927.924,0,0,0,
695,520.849,1.278,-1,-1,22.523,927.896,0,0,0,
696,521.51,1.341,-1,-1,22.583,927.889,0,0,0,
697,522.171,1.684,-1,-1,22.593,927.884,0,0,0,
698,522.831,0.988,0.0,0.0,22.588,927.92,0,0,0,
699,523.492,1.554,0.0,0.0,22.596,927.862,0,0,0,
700,524.552,1.642,-1,-1,22.526,927.917,0,0,0,
701,525.213,1.536,0.0,0.0,22.586,927.899,0,0,0,
702,525.874,1.13,-1,-1,22.591,927.974,0,0,0,
703,526.535,1.822,-1,-1,22.576,927.885,0,0,0,
704,527.196,1.808,-1,-1,22.573,927.868,0,0,0,
705,528.256,1.332,0.0,0.0,22.528,927.931,0,0,0,
706,528.917,1.405,0.0,0.0,22.593,927.914,0,0,0,
707,529.577,0.954,-1,-1,22.598,927.937,0,0,0,
708,530.237,1.022,0.0,0.0,22.601,927.921,0,0,0,
709,530.898,1.8,-1,-1,22.576,927.885,0,0,0,
710,531.959,0.811,-1,-1,22.531,927.954,0,0,0,
711,532.62,0.829,-1,-1,22.596,927.984,0,0,0,
712,533.28,1.033,0.0,0.0,22.598,927.971,0,0,0,
713,533.941,1.19,35.10447683333334,-117.79561083333333,22.591,927.885,0,0,0,
714,534.602,0.838,-1,-1,22.603,927.971,0,0,0,
715,535.663,1.227,35.10447683333334,-117.79561083333333,22.536,927.875,0,0,0,
716,536.324,0.934,-1,-1,22.603,927.946,0,0,0,
717,536.985,0.383,-1,-1,22.605,927.973,0,0,0,
718,537.646,1.81,-1,-1,22.615,927.91,0,0,0,
719,538.306,0.981,35.10447683333334,-117.79561083333333,22.608,927.931,0,0,0,
720,539.368,1.291,35.104522833333334,-117.79566516666667,22.548,927.917,0,0,0,
721,540.028,1.251,-1,-1,22.605,927.88,0,0,0,
722,540.689,0.951,35.104522833333334,-117.79566516666667,22.625,927.899,0,0,0,
723,541.35,1.206,-1,-1,22.615,927.936,0,0,0,
724,542.011,1.133,-1,-1,22.625,927.945,0,0,0,
725,543.072,0.652,-1,-1,22.558,928.021,0,0,0,
726,543.733,0.74,-1,-1,22.623,927.959,0,0,0,
727,544.393,0.5,35.104522833333334,-117.79566516666667,22.615,927.979,0,0,0,
728,545.054,0.907,35.104548333333334,-117.7956915,22.625,927.92,0,0,0,
729,545.715,0.261,-1,-1,22.625,927.965,0,0,0,
730,546.776,-0.022,35.104548333333334,-117.7956915,22.566,927.959,0,0,0,
731,547.437,1.461,-1,-1,22.625,927.823,0,0,0,
732,548.099,3.009,-1,-1,22.635,927.759,0,0,0,
733,548.76,1.58,-1,-1,22.64,927.847,0,0,0,
734,549.421,1.747,-1,-1,22.643,927.903,0,0,0,
735,550.482,0.949,35.104548333333334,-117.7956915,22.58,927.973,0,0,0,
736,551.143,0.775,35.10455966666667,-117.79570133333333,22.645,927.901,0,0,0,
737,551.803,1.526,-1,-1,22.65,927.908,0,0,0,
738,552.464,1.22,35.10455966666667,-117.79570133333333,22.663,927.959,0,0,0,
739,553.125,1.825,-1,-1,22.66,927.855,0,0,0,
740,554.186,0.814,-1,-1,22.596,927.962,0,0,0,
741,554.847,0.736,-1,-1,22.655,927.975,0,0,0,
742,555.507,1.008,-1,-1,22.663,927.974,0,0,0,
743,556.168,0.729,35.10455966666667,-117.79570133333333,22.665,927.931,0,0,0,
744,556.829,1.255,35.1045595,-117.79570483333333,22.668,927.911,0,0,0,
745,557.89,1.194,-1,-1,22.603,927.923,0,0,0,
746,558.551,1.015,35.1045595,-117.79570483333333,22.668,927.922,0,0,0,
747,559.212,0.645,-1,-1,22.668,927.964,0,0,0,
748,559.872,0.916,-1,-1,22.678,927.973,0,0,0,
749,560.533,0.479,-1,-1,22.68,928.006,0,0,0,
750,561.594,0.801,-1,-1,22.618,927.956,0,0,0,
751,562.255,0.471,35.1045595,-117.79570483333333,22.678,927.936,0,0,0,
752,562.916,0.953,35.104571,-117.795721,22.683,927.952,0,0,0,
753,563.576,0.29,-1,-1,22.7,928.062,0,0,0,
754,564.237,-1.488,35.104571,-117.795721,22.71,928.2,0,0,0,
755,565.298,-0.859,-1,-1,22.643,928.057,0,0,0,
756,565.959,0.455,-1,-1,22.71,927.943,0,0,0,
757,566.62,0.574,-1,-1,22.72,927.965,0,0,0,
758,567.281,0.988,-1,-1,22.72,927.97,0,0,0,
759,567.941,1.033,35.104571,-117.795721,22.733,927.942,0,0,0,
760,569.002,0.873,35.104579666666666,-117.79573216666667,22.66,927.923,0,0,0,
761,569.663,0.594,-1,-1,22.73,928.047,0,0,0,
762,570.324,0.645,35.104579666666666,-117.79573216666667,22.745,927.982,0,0,0,
763,570.985,0.856,-1,-1,22.755,927.962,0,0,0,
764,571.646,0.283,-1,-1,22.758,928.021,0,0,0,
765,572.707,0.961,-1,-1,22.685,927.951,0,0,0,
766,573.367,0.884,-1,-1,22.738,927.919,0,0,0,
767,574.028,0.556,35.104579666666666,-117.79573216666667,22.743,927.987,0,0,0,
768,574.689,0.239,35.10457816666667,-117.79572966666667,22.74,927.998,0,0,0,
769,575.35,0.564,-1,-1,22.748,927.986,0,0,0,
770,576.411,0.922,35.10457816666667,-117.79572966666667,22.673,927.995,0,0,0,
771,577.072,0.392,-1,-1,22.738,928.033,0,0,0,
772,577.733,-0.135,-1,-1,22.738,928.073,0,0,0,
773,578.394,0.121,-1,-1,22.735,927.996,0,0,0,
774,579.055,0.595,35.10457816666667,-117.79572966666667,22.74,928.009,0,0,0,
775,580.116,0.75,35.1045825,-117.79573016666667,22.678,927.969,0,0,0,
776,580.777,0.69,-1,-1,22.743,927.972,0,0,0,
777,581.438,0.517,35.1045825,-117.79573016666667,22.75,928.029,0,0,0,
778,582.099,0.483,-1,-1,22.745,927.991,0,0,0,
779,582.76,0.51,-1,-1,22.75,927.984,0,0,0,
780,583.821,0.392,-1,-1,22.675,928.059,0,0,0,
781,584.481,0.059,35.1045825,-117.79573016666667,22.735,928.005,0,0,0,
782,585.143,0.57,35.10459266666667,-117.79573633333334,22.74,928.006,0,0,0,
783,585.804,0.555,-1,-1,22.738,928.22,0,0,0,
784,586.465,-1.562,35.10459266666667,-117.79573633333334,22.738,928.07,0,0,0,
785,587.526,0.206,-1,-1,22.665,928.004,0,0,0,
786,588.187,-1.328,-1,-1,22.728,928.107,0,0,0,
787,588.848,-0.277,-1,-1,22.728,928.05,0,0,0,
788,589.509,0.258,35.10459266666667,-117.79573633333334,22.728,928.032,0,0,0,
789,590.17,0.302,35.104597166666665,-117.795742,22.725,928.035,0,0,0,
790,591.231,0.627,-1,-1,22.655,927.967,0,0,0,
791,591.892,-0.003,35.104597166666665,-117.795742,22.713,928.02,0,0,0,
792,592.552,0.154,-1,-1,22.715,928.183,0,0,0,
793,593.213,-0.987,-1,-1,22.725,928.179,0,0,0,
794,593.874,0.918,-1,-1,22.723,928.062,0,0,0,
795,594.935,0.449,35.104597166666665,-117.795742,22.645,928.083,0,0,0,
796,595.596,-0.64,35.104604,-117.79575266666667,22.703,927.647,0,0,0,
797,596.256,-0.017,-1,-1,22.71,928.065,0,0,0,
798,596.917,-0.403,35.104604,-117.79575266666667,22.71,928.082,0,0,0,
799,597.578,-0.611,-1,-1,22.703,928.125,0,0,0,
800,598.639,-1.386,-1,-1,22.645,928.102,0,0,0,
801,599.3,-0.263,-1,-1,22.705,928.086,0,0,0,
802,599.961,0.282,35.104604,-117.79575266666667,22.698,928.084,0,0,0,
803,600.622,0.2,35.10460366666667,-117.7957525,22.693,928.163,0,0,0,
804,601.282,0.016,-1,-1,22.688,928.083,0,0,0,
805,602.344,0.344,35.10460366666667,-117.7957525,22.618,927.999,0,0,0,
806,603.005,0.31,-1,-1,22.685,927.987,0,0,0,
807,603.666,-0.495,-1,-1,22.678,928.242,0,0,0,
808,604.328,0.13,-1,-1,22.678,928.093,0,0,0,
809,604.988,-1.157,35.10460366666667,-117.7957525,22.675,928.164,0,0,0,
810,606.05,-0.501,35.104609833333335,-117.79576216666666,22.618,928.132,0,0,0,
811,606.71,0.146,-1,-1,22.665,928.043,0,0,0,
812,607.371,-0.391,35.104609833333335,-117.79576216666666,22.67,928.055,0,0,0,
813,608.032,0.127,-1,-1,22.675,928.046,0,0,0,
814,608.693,-0.688,-1,-1,22.665,928.101,0,0,0,
815,609.754,0.019,-1,-1,22.603,928.04,0,0,0,
816,610.415,-0.011,35.104609833333335,-117.79576216666666,22.653,928.038,0,0,0,
817,611.076,0.279,35.1045985,-117.79574933333333,22.663,928.008,0,0,0,
818,611.736,0.069,-1,-1,22.665,928.03,0,0,0,
819,612.397,0.031,35.1045985,-117.79574933333333,22.658,928.011,0,0,0,
820,613.458,0.283,-1,-1,22.588,927.998,0,0,0,
821,614.119,-0.306,-1,-1,22.645,928.075,0,0,0,
