n,timestamp (s),altitude (m),latitude,longitude,temperature (C),pressure (hPa),acceleration,gyroscope,battery,Flags
420,320.955,-12.086,0.0,0.0,20.663,927.489,0,0,0,
421,321.615,-11.704,-1,-1,20.682,927.674,0,0,0,
422,322.275,-12.333,-1,-1,20.747,927.547,0,0,0,
423,322.935,-10.828,0.0,0.0,20.755,927.561,0,0,0,
424,323.596,-10.801,0.0,0.0,20.73,927.761,0,0,0,
425,324.256,-12.569,-1,-1,20.765,927.825,0,0,0,
426,324.916,-12.174,0.0,0.0,20.772,927.768,0,0,0,
427,325.577,-11.544,-1,-1,20.79,927.758,0,0,0,
428,326.237,-12.069,-1,-1,20.795,927.773,0,0,0,
429,326.898,-12.105,0.0,0.0,20.815,927.775,0,0,0,
430,327.558,-12.313,0.0,0.0,20.827,927.827,0,0,0,
431,328.218,-12.287,-1,-1,20.8,927.794,0,0,0,
432,328.878,-11.378,0.0,0.0,20.862,927.748,0,0,0,
433,329.539,-11.728,-1,-1,20.877,927.725,0,0,0,
434,330.2,-11.913,-1,-1,20.817,927.771,0,0,0,
435,330.861,-11.744,0.0,0.0,20.899,927.787,0,0,0,
436,331.521,-11.334,0.0,0.0,20.909,927.801,0,0,0,
437,332.182,-12.469,-1,-1,20.884,927.786,0,0,0,
438,332.842,-12.443,0.0,0.0,20.912,927.819,0,0,0,
439,333.503,-12.353,-1,-1,20.932,927.824,0,0,0,
440,334.564,-12.268,-1,-1,20.894,927.751,0,0,0,
441,335.225,-12.13,0.0,0.0,20.962,927.82,0,0,0,
442,335.885,-12.248,0.0,0.0,20.882,927.849,0,0,0,
443,336.546,-9.789,-1,-1,20.949,927.474,0,0,0,
444,337.207,-11.987,0.0,0.0,20.974,927.702,0,0,0,
445,337.867,-12.45,-1,-1,20.974,927.774,0,0,0,
446,338.527,-12.615,-1,-1,20.987,927.636,0,0,0,
447,339.187,-12.49,0.0,0.0,21.019,927.843,0,0,0,
448,339.848,-12.171,0.0,0.0,21.049,927.791,0,0,0,
449,340.508,-12.781,-1,-1,21.049,927.827,0,0,0,
450,341.168,-12.755,0.0,0.0,21.084,927.812,0,0,0,
451,341.829,-12.554,-1,-1,21.094,927.813,0,0,0,
452,342.489,-13.073,-1,-1,21.099,927.89,0,0,0,
453,343.149,-12.721,0.0,0.0,21.114,927.845,0,0,0,
454,343.809,-12.708,0.0,0.0,21.129,927.861,0,0,0,
455,344.47,-12.449,-1,-1,21.149,927.767,0,0,0,
456,345.129,-12.298,0.0,0.0,21.164,927.801,0,0,0,
457,345.79,-12.734,-1,-1,21.176,927.814,0,0,0,
458,346.45,-12.577,-1,-1,21.189,927.819,0,0,0,
459,347.111,-12.413,0.0,0.0,21.211,927.832,0,0,0,
460,348.171,-12.28,0.0,0.0,21.164,927.791,0,0,0,
461,348.831,-12.464,-1,-1,21.239,927.824,0,0,0,
462,349.492,-12.939,0.0,0.0,21.263,927.865,0,0,0,
463,350.152,-12.259,-1,-1,21.273,927.824,0,0,0,
464,350.812,-12.179,-1,-1,21.286,927.792,0,0,0,
465,351.472,-12.663,0.0,0.0,21.308,927.848,0,0,0,
466,352.133,-12.485,0.0,0.0,21.316,927.861,0,0,0,
467,352.793,-12.374,-1,-1,21.328,927.831,0,0,0,
468,353.453,-12.572,0.0,0.0,21.348,927.818,0,0,0,
469,354.114,-11.914,-1,-1,21.353,927.758,0,0,0,
470,354.774,-12.491,-1,-1,21.368,927.855,0,0,0,
471,355.434,-12.525,0.0,0.0,21.373,927.857,0,0,0,
472,356.094,-12.254,0.0,0.0,21.383,927.838,0,0,0,
473,356.754,-12.024,-1,-1,21.393,927.814,0,0,0,
474,357.415,-12.641,0.0,0.0,21.398,927.858,0,0,0,
475,358.075,-11.816,-1,-1,21.413,927.784,0,0,0,
476,358.735,-12.38,-1,-1,21.423,927.809,0,0,0,
477,359.395,-12.402,0.0,0.0,21.426,927.822,0,0,0,
478,360.056,-12.206,0.0,0.0,21.456,927.837,0,0,0,
479,360.716,-12.483,-1,-1,21.458,927.857,0,0,0,
480,361.776,-12.491,0.0,0.0,21.401,927.869,0,0,0,
481,362.437,-12.48,-1,-1,21.476,927.828,0,0,0,
482,363.097,-12.72,-1,-1,21.486,927.829,0,0,0,
483,363.757,-12.781,0.0,0.0,21.501,927.802,0,0,0,
484,364.417,-13.024,0.0,0.0,21.503,927.853,0,0,0,
485,365.077,-13.063,-1,-1,21.513,927.908,0,0,0,
486,365.738,-12.726,0.0,0.0,21.511,927.809,0,0,0,
487,366.398,-13.442,-1,-1,21.518,927.929,0,0,0,
488,367.058,-12.247,-1,-1,21.521,927.799,0,0,0,
489,367.719,-12.996,0.0,0.0,21.528,927.921,0,0,0,
490,368.379,-13.021,0.0,0.0,21.521,927.894,0,0,0,
491,369.039,-12.265,-1,-1,21.535,927.788,0,0,0,
492,369.699,-13.397,0.0,0.0,21.538,927.889,0,0,0,
493,370.36,-12.933,-1,-1,21.548,927.861,0,0,0,
494,371.02,-13.099,-1,-1,21.56,927.854,0,0,0,
495,371.68,-13.304,0.0,0.0,21.57,927.882,0,0,0,
496,372.34,-13.2,0.0,0.0,21.583,927.865,0,0,0,
497,373.0,-13.013,-1,-1,21.588,927.866,0,0,0,
498,373.661,-12.536,0.0,0.0,21.6,927.826,0,0,0,
499,374.321,-12.529,-1,-1,21.608,927.85,0,0,0,
500,375.382,-12.985,-1,-1,21.55,927.834,0,0,0,
501,376.042,-12.245,0.0,0.0,21.625,927.828,0,0,0,
502,376.702,-12.126,0.0,0.0,21.623,927.812,0,0,0,
503,377.362,-12.313,-1,-1,21.628,927.819,0,0,0,
504,378.023,-12.207,0.0,0.0,21.62,927.842,0,0,0,
505,378.683,-12.854,-1,-1,21.623,927.862,0,0,0,
506,379.343,-12.421,-1,-1,21.628,927.871,0,0,0,
507,380.003,-12.748,0.0,0.0,21.633,927.849,0,0,0,
508,380.663,-12.795,0.0,0.0,21.643,927.864,0,0,0,
509,381.324,-11.796,-1,-1,21.648,927.802,0,0,0,
510,381.984,-12.392,0.0,0.0,21.653,927.811,0,0,0,
511,382.644,-12.717,-1,-1,21.663,927.841,0,0,0,
512,383.305,-12.536,-1,-1,21.668,927.833,0,0,0,
513,383.965,-12.432,0.0,0.0,21.67,927.877,0,0,0,
514,384.625,-13.161,0.0,0.0,21.683,927.911,0,0,0,
515,385.285,-13.424,-1,-1,21.688,927.907,0,0,0,
516,385.945,-12.959,0.0,0.0,21.688,927.927,0,0,0,
517,386.606,-13.037,-1,-1,21.695,927.905,0,0,0,
518,387.266,-13.247,-1,-1,21.708,927.926,0,0,0,
519,387.926,-13.465,0.0,0.0,21.703,927.916,0,0,0,
520,388.986,-13.028,0.0,0.0,21.653,927.905,0,0,0,
521,389.647,-13.271,-1,-1,21.712,927.863,0,0,0,
522,390.307,-13.492,0.0,0.0,21.725,927.911,0,0,0,
523,390.967,-13.017,-1,-1,21.742,927.914,0,0,0,
524,391.628,-13.09,-1,-1,21.738,927.889,0,0,0,
525,392.288,-11.286,0.0,0.0,21.732,927.865,0,0,0,
526,392.948,-13.286,0.0,0.0,21.757,927.938,0,0,0,
527,393.608,-13.941,-1,-1,21.77,927.954,0,0,0,
528,394.269,-12.792,0.0,0.0,21.775,927.942,0,0,0,
529,394.929,-13.556,-1,-1,21.782,927.968,0,0,0,
530,395.589,-13.741,-1,-1,21.782,927.975,0,0,0,
531,396.25,-13.855,0.0,0.0,21.797,927.94,0,0,0,
532,396.91,-13.615,0.0,0.0,21.8,927.961,0,0,0,
533,397.57,-12.897,-1,-1,21.735,927.972,0,0,0,
534,398.23,-13.736,0.0,0.0,21.822,927.948,0,0,0,
535,398.891,-13.657,-1,-1,21.825,927.905,0,0,0,
536,399.551,-13.535,-1,-1,21.832,927.921,0,0,0,
537,400.212,-13.583,0.0,0.0,21.845,927.938,0,0,0,
538,400.872,-13.675,0.0,0.0,21.847,927.927,0,0,0,
539,401.532,-13.076,-1,-1,21.857,927.915,0,0,0,
540,402.593,-13.292,0.0,0.0,21.762,927.808,0,0,0,
541,403.253,-13.51,-1,-1,21.867,927.951,0,0,0,
542,403.913,-13.504,-1,-1,21.877,927.948,0,0,0,
543,404.573,-13.47,0.0,0.0,21.895,927.931,0,0,0,
544,405.233,-13.456,0.0,0.0,21.902,927.95,0,0,0,
545,405.893,-13.395,-1,-1,21.895,927.943,0,0,0,
546,406.554,-12.975,0.0,0.0,21.91,927.942,0,0,0,
547,407.215,-12.939,-1,-1,21.917,927.872,0,0,0,
548,407.875,-13.49,-1,-1,21.922,927.928,0,0,0,
549,408.535,-13.619,0.0,0.0,21.925,927.967,0,0,0,
550,409.195,-13.393,0.0,0.0,21.935,927.936,0,0,0,
551,409.856,-13.378,-1,-1,21.939,927.958,0,0,0,
552,410.516,-13.046,0.0,0.0,21.945,927.894,0,0,0,
553,411.177,-13.319,-1,-1,21.905,927.939,0,0,0,
554,411.837,-13.49,-1,-1,21.957,927.939,0,0,0,
555,412.497,-13.561,0.0,0.0,21.964,927.934,0,0,0,
556,413.158,-12.816,0.0,0.0,21.967,927.913,0,0,0,
557,413.818,-13.375,-1,-1,21.964,927.95,0,0,0,
558,414.478,-12.994,0.0,0.0,21.974,927.971,0,0,0,
559,415.139,-13.526,-1,-1,21.979,927.963,0,0,0,
560,416.199,-13.141,-1,-1,21.92,927.91,0,0,0,
561,416.859,-13.06,0.0,0.0,21.984,927.908,0,0,0,
562,417.52,-13.584,0.0,0.0,21.999,927.902,0,0,0,
563,418.18,-13.464,-1,-1,22.002,927.914,0,0,0,
564,418.84,-13.291,0.0,0.0,22.009,927.924,0,0,0,
565,419.501,-13.235,-1,-1,22.004,927.904,0,0,0,
566,420.161,-13.246,-1,-1,22.004,927.918,0,0,0,
567,420.821,-13.554,0.0,0.0,22.022,927.891,0,0,0,
568,421.482,-13.444,0.0,0.0,22.027,927.904,0,0,0,
569,422.142,-13.429,-1,-1,22.022,927.926,0,0,0,
570,422.802,-12.934,0.0,0.0,22.029,927.92,0,0,0,
571,423.463,-13.166,-1,-1,22.032,927.916,0,0,0,
572,424.123,-13.219,-1,-1,22.027,927.902,0,0,0,
573,424.783,-13.209,0.0,0.0,22.034,927.908,0,0,0,
574,425.443,-12.748,0.0,0.0,22.034,927.848,0,0,0,
575,426.104,-13.032,-1,-1,22.044,927.882,0,0,0,
576,426.764,-12.868,0.0,0.0,22.047,927.873,0,0,0,
577,427.424,-13.219,-1,-1,22.054,927.934,0,0,0,
578,428.084,-12.943,-1,-1,22.047,927.878,0,0,0,
579,428.745,-12.975,0.0,0.0,22.054,927.872,0,0,0,
580,429.805,-12.718,0.0,0.0,21.997,927.863,0,0,0,
581,430.466,-13.004,-1,-1,22.062,927.885,0,0,0,
582,431.126,-12.843,0.0,0.0,22.072,927.854,0,0,0,
583,431.786,-13.189,-1,-1,22.074,927.883,0,0,0,
584,432.447,-13.374,-1,-1,22.084,927.916,0,0,0,
585,433.106,-13.377,0.0,0.0,22.087,927.927,0,0,0,
586,433.767,-13.1,0.0,0.0,22.087,927.91,0,0,0,
587,434.427,-13.181,-1,-1,22.087,927.901,0,0,0,
588,435.087,-13.128,0.0,0.0,22.097,927.869,0,0,0,
589,435.747,-12.935,-1,-1,22.089,927.881,0,0,0,
590,436.408,-13.033,-1,-1,22.089,927.905,0,0,0,
591,437.068,-13.417,0.0,0.0,22.097,927.923,0,0,0,
592,437.728,-12.978,0.0,0.0,22.102,927.897,0,0,0,
593,438.388,-13.199,-1,-1,22.107,927.908,0,0,0,
594,439.048,-13.438,0.0,0.0,22.099,927.921,0,0,0,
595,439.708,-13.148,-1,-1,22.107,927.884,0,0,0,
596,440.368,-13.2,-1,-1,22.119,927.905,0,0,0,
597,441.028,-12.923,0.0,0.0,22.117,927.902,0,0,0,
598,441.689,-13.078,0.0,0.0,22.122,927.91,0,0,0,
599,442.349,-12.823,-1,-1,22.129,927.877,0,0,0,
600,443.409,-12.855,0.0,0.0,22.067,927.851,0,0,0,
601,444.07,-13.078,-1,-1,22.124,927.909,0,0,0,
602,444.73,-13.231,-1,-1,22.132,927.867,0,0,0,
603,445.39,-12.911,0.0,0.0,22.137,927.876,0,0,0,
604,446.05,-12.616,0.0,0.0,22.134,927.862,0,0,0,
605,446.71,-13.052,-1,-1,22.146,927.891,0,0,0,
606,447.37,-12.698,0.0,0.0,22.146,927.867,0,0,0,
607,448.031,-12.473,-1,-1,22.154,927.874,0,0,0,
608,448.691,-13.123,-1,-1,22.154,927.904,0,0,0,
609,449.351,-12.761,0.0,0.0,22.156,927.882,0,0,0,
610,450.011,-12.767,0.0,0.0,22.149,927.864,0,0,0,
611,450.671,-12.767,-1,-1,22.152,927.836,0,0,0,
612,451.331,-12.426,0.0,0.0,22.156,927.845,0,0,0,
613,451.992,-12.426,-1,-1,22.156,927.802,0,0,0,
614,452.652,-12.313,-1,-1,22.159,927.824,0,0,0,
615,453.312,-12.703,0.0,0.0,22.162,927.873,0,0,0,
616,453.972,-12.35,0.0,0.0,22.169,927.857,0,0,0,
617,454.632,-12.892,-1,-1,22.166,927.905,0,0,0,
618,455.292,-13.004,0.0,0.0,22.174,927.9,0,0,0,
619,455.953,-12.832,-1,-1,22.166,927.872,0,0,0,
620,457.013,-12.695,-1,-1,22.114,927.892,0,0,0,
621,457.673,-13.033,0.0,0.0,22.171,927.921,0,0,0,
622,458.333,-12.913,0.0,0.0,22.179,927.896,0,0,0,
623,458.993,-13.419,-1,-1,22.181,927.906,0,0,0,
624,459.653,-13.193,0.0,0.0,22.181,927.907,0,0,0,
625,460.314,-13.05,-1,-1,22.179,927.909,0,0,0,
626,460.974,-13.083,-1,-1,22.187,927.931,0,0,0,
627,461.634,-13.223,0.0,0.0,22.191,927.901,0,0,0,
628,462.295,-13.107,0.0,0.0,22.201,927.918,0,0,0,
629,462.955,-13.24,-1,-1,22.201,927.926,0,0,0,
630,463.615,-13.272,0.0,0.0,22.204,927.911,0,0,0,
631,464.275,-13.12,-1,-1,22.204,927.915,0,0,0,
632,464.935,-13.435,-1,-1,22.206,927.919,0,0,0,
633,465.596,-13.176,0.0,0.0,22.204,927.905,0,0,0,
634,466.259,-13.101,0.0,0.0,22.206,927.93,0,0,0,
635,466.919,-12.852,-1,-1,22.219,927.862,0,0,0,
636,467.58,-12.945,0.0,0.0,22.219,927.889,0,0,0,
637,468.24,-12.872,-1,-1,22.209,927.894,0,0,0,
638,468.9,-13.406,-1,-1,22.211,927.926,0,0,0,
639,469.561,-12.992,0.0,0.0,22.214,927.913,0,0,0,
640,470.622,-12.966,0.0,0.0,22.156,927.849,0,0,0,
641,471.283,-12.657,-1,-1,22.219,927.878,0,0,0,
642,471.943,-12.667,0.0,0.0,22.219,927.877,0,0,0,
643,472.602,-12.8,-1,-1,22.236,927.832,0,0,0,
644,473.263,-12.725,-1,-1,22.234,927.825,0,0,0,
645,473.923,-12.433,0.0,0.0,22.221,927.843,0,0,0,
646,474.583,-12.815,0.0,0.0,22.236,927.845,0,0,0,
647,475.243,-12.486,-1,-1,22.234,927.842,0,0,0,
648,475.904,-12.372,0.0,0.0,22.234,927.833,0,0,0,
649,476.564,-12.261,-1,-1,22.216,927.774,0,0,0,
650,477.224,-12.47,-1,-1,22.234,927.81,0,0,0,
651,477.884,-12.14,0.0,0.0,22.244,927.779,0,0,0,
652,478.545,-12.367,0.0,0.0,22.244,927.797,0,0,0,
653,479.205,-12.798,-1,-1,22.274,927.838,0,0,0,
654,479.865,-12.589,0.0,0.0,22.321,927.809,0,0,0,
655,480.526,-12.449,-1,-1,22.344,927.825,0,0,0,
656,481.188,-12.219,-1,-1,22.384,927.81,0,0,0,
657,481.85,-12.082,0.0,0.0,22.428,927.804,0,0,0,
658,482.51,-12.711,0.0,0.0,22.466,927.821,0,0,0,
659,483.171,-11.97,-1,-1,22.481,927.75,0,0,0,
660,484.23,-11.65,0.0,0.0,22.446,927.758,0,0,0,
661,484.891,-12.13,-1,-1,22.521,927.801,0,0,0,
662,485.551,-12.248,-1,-1,22.556,927.802,0,0,0,
663,486.213,-12.152,0.0,0.0,22.576,927.755,0,0,0,
664,486.874,-12.139,0.0,0.0,22.605,927.801,0,0,0,
665,487.533,-12.465,-1,-1,22.628,927.811,0,0,0,
666,488.194,-11.981,0.0,0.0,22.663,927.799,0,0,0,
667,488.857,-11.647,-1,-1,22.68,927.802,0,0,0,
